"city_no","walk_no","reward","step_no","node","node_reward","node_rt","H","B","A","v","subjID","mean","median","sd","best_leaf","best_reward","worst_leaf","worst_reward","path_leaf"
6,15,105,1,3,50,1029,3,3,1,9,99,92.7777777777778,105,18.7201614427986,12,108,6,66,"9"
6,15,105,2,9,55,607,3,3,1,9,99,92.7777777777778,105,18.7201614427986,12,108,6,66,"9"
7,1,80,1,3,43,2050,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"7"
7,1,80,2,7,37,744,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"7"
7,2,77,1,2,38,383,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"5"
7,2,77,2,5,39,695,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"5"
7,3,78,1,3,36,2476,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,3,78,2,6,42,808,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,4,63,1,2,40,1405,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"4"
7,4,63,2,4,23,833,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"4"
7,5,84,1,3,45,2534,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,5,84,2,6,39,896,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,6,78,1,3,38,358,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,6,78,2,6,40,895,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,7,79,1,3,40,371,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,7,79,2,6,39,873,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,8,81,1,3,39,885,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,8,81,2,6,42,808,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,9,80,1,3,40,572,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,9,80,2,6,40,641,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,10,84,1,3,44,316,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,10,84,2,6,40,664,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,11,81,1,3,40,319,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,11,81,2,6,41,600,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,12,83,1,3,40,440,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,12,83,2,6,43,568,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,13,83,1,3,41,277,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,13,83,2,6,42,640,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,14,81,1,3,40,653,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,14,81,2,6,41,671,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,15,85,1,3,43,429,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
7,15,85,2,6,42,655,3,2,1,1,99,75.25,77,8.38152730712011,6,83,4,64,"6"
8,1,144,1,4,54,2052,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"36"
8,1,144,2,12,45,856,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"36"
8,1,144,3,36,45,792,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"36"
8,2,154,1,2,47,825,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"18"
8,2,154,2,6,53,657,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"18"
8,2,154,3,18,54,904,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"18"
8,3,158,1,3,51,458,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"27"
8,3,158,2,9,52,699,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"27"
8,3,158,3,27,55,925,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"27"
8,4,128,1,4,56,1506,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"32"
8,4,128,2,11,44,776,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"32"
8,4,128,3,32,28,856,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"32"
8,5,163,1,4,53,385,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"40"
8,5,163,2,13,56,785,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"40"
8,5,163,3,40,54,697,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"40"
8,6,174,1,3,50,483,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,6,174,2,8,60,638,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,6,174,3,23,64,898,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,7,147,1,3,52,483,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"30"
8,7,147,2,10,46,695,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"30"
8,7,147,3,30,49,800,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"30"
8,8,162,1,3,50,298,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"24"
8,8,162,2,8,55,704,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"24"
8,8,162,3,24,57,527,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"24"
8,9,168,1,3,52,299,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"25"
8,9,168,2,8,55,601,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"25"
8,9,168,3,25,61,598,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"25"
8,10,167,1,3,48,980,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,10,167,2,8,56,855,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,10,167,3,23,63,752,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,11,171,1,3,52,428,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,11,171,2,8,56,623,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,11,171,3,23,63,624,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,12,169,1,3,51,363,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,12,169,2,8,56,751,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,12,169,3,23,62,681,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,13,165,1,3,49,737,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,13,165,2,8,55,599,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,13,165,3,23,61,681,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,14,173,1,3,53,497,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,14,173,2,8,58,968,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,14,173,3,23,62,624,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,15,169,1,3,51,540,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,15,169,2,8,57,1080,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
8,15,169,3,23,61,655,4,3,1,4,99,150.037037037037,143,15.7882173239352,38,191,32,127,"23"
9,1,159,1,3,50,2900,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"15"
9,1,159,2,7,56,768,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"15"
9,1,159,3,15,53,768,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"15"
9,2,150,1,2,50,1168,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"8"
9,2,150,2,4,49,1823,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"8"
9,2,150,3,8,51,619,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"8"
9,3,157,1,3,53,1292,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"12"
9,3,157,2,6,51,721,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"12"
9,3,157,3,12,53,768,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"12"
9,4,178,1,2,55,393,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,4,178,2,5,55,570,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,4,178,3,11,68,822,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,5,179,1,2,54,1355,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"10"
9,5,179,2,5,61,584,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"10"
9,5,179,3,10,64,592,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"10"
9,6,186,1,2,53,1355,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,6,186,2,5,61,1297,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,6,186,3,11,72,519,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,7,185,1,2,54,345,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,7,185,2,5,60,568,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,7,185,3,11,71,809,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,8,181,1,2,50,349,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,8,181,2,5,60,1232,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,8,181,3,11,71,616,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,9,189,1,2,56,396,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,9,189,2,5,62,568,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,9,189,3,11,71,728,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,10,180,1,2,53,524,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,10,180,2,5,61,688,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,10,180,3,11,66,681,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,11,191,1,2,57,428,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,11,191,2,5,62,825,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,11,191,3,11,72,672,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,12,186,1,2,56,499,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,12,186,2,5,60,704,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,12,186,3,11,70,928,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,13,184,1,2,55,284,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,13,184,2,5,60,624,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,13,184,3,11,69,647,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,14,186,1,2,53,270,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,14,186,2,5,61,513,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,14,186,3,11,72,550,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,15,186,1,2,54,1743,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,15,186,2,5,60,808,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
9,15,186,3,11,72,568,4,2,1,5,99,162.75,158.5,11.4611143811212,11,184,9,151,"11"
1,1,128,1,2,54,20660,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"14"
1,1,128,2,5,44,2335,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"14"
1,1,128,3,14,30,2151,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"14"
1,2,143,1,2,54,1893,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"17"
1,2,143,2,6,51,1663,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"17"
1,2,143,3,17,38,2258,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"17"
1,3,172,1,2,50,1547,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"22"
1,3,172,2,7,63,1323,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"22"
1,3,172,3,22,59,1686,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"22"
1,4,181,1,4,56,3753,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"40"
1,4,181,2,13,55,1640,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"40"
1,4,181,3,40,70,1469,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"40"
1,5,198,1,3,56,1637,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"23"
1,5,198,2,8,69,5065,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"23"
1,5,198,3,23,73,1401,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"23"
1,6,158,1,4,55,1206,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"32"
1,6,158,2,11,51,1408,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"32"
1,6,158,3,32,52,1562,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"32"
1,7,175,1,3,60,1598,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"31"
1,7,175,2,10,63,1277,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"31"
1,7,175,3,31,52,1430,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"31"
1,8,179,1,4,57,2176,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"36"
1,8,179,2,12,60,1245,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"36"
1,8,179,3,36,62,1686,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"36"
1,9,207,1,3,57,3993,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"27"
1,9,207,2,9,72,1492,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"27"
1,9,207,3,27,78,1277,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"27"
1,10,163,1,2,52,3680,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"19"
1,10,163,2,6,52,1493,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"19"
1,10,163,3,19,59,1252,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"19"
1,11,204,1,3,60,2130,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"25"
1,11,204,2,8,69,1275,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"25"
1,11,204,3,25,75,1424,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"25"
1,12,179,1,3,60,1442,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"30"
1,12,179,2,10,61,3595,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"30"
1,12,179,3,30,58,1470,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"30"
1,13,177,1,4,55,2002,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"35"
1,13,177,2,12,60,1153,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"35"
1,13,177,3,35,62,1360,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"35"
1,14,164,1,4,54,2006,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"33"
1,14,164,2,11,57,1377,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"33"
1,14,164,3,33,53,1261,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"33"
1,15,205,1,3,56,12172,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"26"
1,15,205,2,9,69,1168,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"26"
1,15,205,3,26,80,5992,4,3,1,7,100,171.777777777778,175,21.3655605937963,26,209,14,131,"26"
2,1,46,1,2,46,4512,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"2"
2,2,49,1,4,49,711,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"4"
2,3,46,1,3,46,504,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"3"
2,4,44,1,2,44,2422,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"2"
2,5,49,1,4,49,649,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"4"
2,6,45,1,3,45,457,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"3"
2,7,40,1,3,40,474,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"3"
2,8,52,1,4,52,905,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"4"
2,9,44,1,2,44,856,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"2"
2,10,42,1,2,42,2537,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"2"
2,11,50,1,4,50,968,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"4"
2,12,43,1,3,43,586,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"3"
2,13,43,1,2,43,829,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"2"
2,14,50,1,4,50,5557,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"4"
2,15,44,1,3,44,385,2,3,1,6,100,46.6666666666667,45,3.78593889720018,4,51,3,44,"3"
3,1,112,1,2,57,9372,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"4"
3,1,112,2,4,55,1632,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"4"
3,2,94,1,3,49,1469,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"6"
3,2,94,2,6,45,3069,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"6"
3,3,114,1,2,56,1524,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"5"
3,3,114,2,5,58,1191,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"5"
3,4,100,1,3,49,1700,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"7"
3,4,100,2,7,51,1230,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"7"
3,5,116,1,2,59,4315,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"4"
3,5,116,2,4,57,1725,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"4"
3,6,117,1,2,59,1742,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"5"
3,6,117,2,5,58,3210,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"5"
3,7,98,1,3,51,1205,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"7"
3,7,98,2,7,47,1546,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"7"
3,8,92,1,3,48,1428,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"6"
3,8,92,2,6,44,1585,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"6"
3,9,118,1,2,56,4361,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"4"
3,9,118,2,4,62,1167,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"4"
3,10,116,1,2,57,1019,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"5"
3,10,116,2,5,59,1608,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"5"
3,11,110,1,2,54,1299,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"4"
3,11,110,2,4,56,2404,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"4"
3,12,94,1,3,49,2240,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"6"
3,12,94,2,6,45,1206,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"6"
3,13,102,1,3,51,1223,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"7"
3,13,102,2,7,51,1267,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"7"
3,14,95,1,3,48,3284,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"6"
3,14,95,2,6,47,1183,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"6"
3,15,115,1,2,54,2173,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"5"
3,15,115,2,5,61,1491,3,2,1,8,100,105.75,106.5,9.10585891976516,4,114,6,96,"5"
4,1,88,1,2,45,5515,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"6"
4,1,88,2,6,43,2567,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"6"
4,2,93,1,5,44,1559,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"21"
4,2,93,2,21,49,2189,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"21"
4,3,94,1,3,47,1599,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"10"
4,3,94,2,10,47,1360,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"10"
4,4,92,1,4,46,1954,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"14"
4,4,92,2,14,46,2196,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"14"
4,5,124,1,5,54,1913,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"18"
4,5,124,2,18,70,1469,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"18"
4,6,98,1,2,45,2115,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"7"
4,6,98,2,7,53,1639,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"7"
4,7,107,1,3,47,1972,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"13"
4,7,107,2,13,60,1284,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"13"
4,8,91,1,4,45,2156,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"15"
4,8,91,2,15,46,1375,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"15"
4,9,100,1,5,46,1784,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"19"
4,9,100,2,19,54,1161,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"19"
4,10,96,1,2,49,2107,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"8"
4,10,96,2,8,47,1453,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"8"
4,11,88,1,3,44,2211,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"11"
4,11,88,2,11,44,1297,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"11"
4,12,99,1,3,45,1234,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"12"
4,12,99,2,12,54,1694,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"12"
4,13,86,1,4,44,1528,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"16"
4,13,86,2,16,42,1236,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"16"
4,14,95,1,5,54,2965,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"20"
4,14,95,2,20,41,1301,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"20"
4,15,77,1,2,44,1175,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"9"
4,15,77,2,9,33,1167,3,4,1,6,100,94.1875,92,11.2973079389148,18,122,9,74,"9"
5,1,32,1,2,32,10746,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"2"
5,2,43,1,5,43,998,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"5"
5,3,47,1,4,47,653,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"4"
5,4,34,1,3,34,587,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"3"
5,5,37,1,2,37,904,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"2"
5,6,40,1,5,40,1416,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"5"
5,7,44,1,4,44,777,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"4"
5,8,34,1,3,34,427,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"3"
5,9,48,1,5,48,341,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"5"
5,10,33,1,2,33,685,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"2"
5,11,44,1,4,44,1178,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"4"
5,12,34,1,3,34,636,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"3"
5,13,47,1,4,47,403,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"4"
5,14,45,1,5,45,747,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"5"
5,15,31,1,2,31,604,2,4,1,2,100,39.5,39.5,5.8022983951764,5,45,3,34,"2"
6,1,63,1,3,63,5148,2,2,1,4,100,64,64,4.24264068711928,2,67,3,61,"3"
6,2,66,1,2,66,1176,2,2,1,4,100,64,64,4.24264068711928,2,67,3,61,"2"
6,3,63,1,3,63,1350,2,2,1,4,100,64,64,4.24264068711928,2,67,3,61,"3"
6,4,64,1,2,64,891,2,2,1,4,100,64,64,4.24264068711928,2,67,3,61,"2"
6,5,72,1,2,72,1582,2,2,1,4,100,64,64,4.24264068711928,2,67,3,61,"2"
6,6,61,1,3,61,819,2,2,1,4,100,64,64,4.24264068711928,2,67,3,61,"3"
6,7,70,1,2,70,780,2,2,1,4,100,64,64,4.24264068711928,2,67,3,61,"2"
6,8,61,1,3,61,634,2,2,1,4,100,64,64,4.24264068711928,2,67,3,61,"3"
