"subjID","alpha","gamma","beta","tau","H","B","A","v","walk_no","path_leaf","reward","node","node_reward","step_no"
83,0,1,1,30,2,3,0,8,14,3,42,3,42,1
83,0,1,1,30,2,3,0,8,15,4,28,4,28,1
83,0,1,1,30,2,3,1,5,1,4,38,4,38,1
83,0,1,1,30,2,3,1,5,2,3,54,3,54,1
83,0,1,1,30,2,3,1,5,3,4,39,4,39,1
83,0,1,1,30,2,3,1,5,4,4,37,4,37,1
83,0,1,1,30,2,3,1,5,5,4,38,4,38,1
83,0,1,1,30,2,3,1,5,6,2,51,2,51,1
83,0,1,1,30,2,3,1,5,7,2,51,2,51,1
83,0,1,1,30,2,3,1,5,8,3,52,3,52,1
83,0,1,1,30,2,3,1,5,9,3,51,3,51,1
83,0,1,1,30,2,3,1,5,10,3,54,3,54,1
83,0,1,1,30,2,3,1,5,11,2,53,2,53,1
83,0,1,1,30,2,3,1,5,12,2,53,2,53,1
83,0,1,1,30,2,3,1,5,13,2,47,2,47,1
83,0,1,1,30,2,3,1,5,14,3,53,3,53,1
83,0,1,1,30,2,3,1,5,15,2,50,2,50,1
83,0,1,1,30,2,4,0,1,1,4,38,4,38,1
83,0,1,1,30,2,4,0,1,2,2,34,2,34,1
83,0,1,1,30,2,4,0,1,3,5,31,5,31,1
83,0,1,1,30,2,4,0,1,4,2,34,2,34,1
83,0,1,1,30,2,4,0,1,5,2,37,2,37,1
83,0,1,1,30,2,4,0,1,6,4,36,4,36,1
83,0,1,1,30,2,4,0,1,7,3,43,3,43,1
83,0,1,1,30,2,4,0,1,8,4,36,4,36,1
83,0,1,1,30,2,4,0,1,9,4,40,4,40,1
83,0,1,1,30,2,4,0,1,10,3,44,3,44,1
83,0,1,1,30,2,4,0,1,11,4,37,4,37,1
83,0,1,1,30,2,4,0,1,12,3,44,3,44,1
83,0,1,1,30,2,4,0,1,13,2,37,2,37,1
83,0,1,1,30,2,4,0,1,14,3,49,3,49,1
83,0,1,1,30,2,4,0,1,15,3,46,3,46,1
83,0,1,1,30,2,4,1,9,1,5,36,5,36,1
83,0,1,1,30,2,4,1,9,2,5,34,5,34,1
83,0,1,1,30,2,4,1,9,3,3,70,3,70,1
83,0,1,1,30,2,4,1,9,4,5,39,5,39,1
83,0,1,1,30,2,4,1,9,5,3,69,3,69,1
83,0,1,1,30,2,4,1,9,6,3,69,3,69,1
83,0,1,1,30,2,4,1,9,7,3,68,3,68,1
83,0,1,1,30,2,4,1,9,8,5,34,5,34,1
83,0,1,1,30,2,4,1,9,9,3,67,3,67,1
83,0,1,1,30,2,4,1,9,10,3,66,3,66,1
83,0,1,1,30,2,4,1,9,11,5,38,5,38,1
83,0,1,1,30,2,4,1,9,12,5,34,5,34,1
83,0,1,1,30,2,4,1,9,13,3,67,3,67,1
83,0,1,1,30,2,4,1,9,14,5,36,5,36,1
83,0,1,1,30,2,4,1,9,15,3,71,3,71,1
83,0,1,1,30,3,2,0,6,1,7,68,3,45,1
83,0,1,1,30,3,2,0,6,1,7,68,7,23,2
83,0,1,1,30,3,2,0,6,2,4,54,2,46,1
83,0,1,1,30,3,2,0,6,2,4,54,4,8,2
83,0,1,1,30,3,2,0,6,3,5,65,2,44,1
83,0,1,1,30,3,2,0,6,3,5,65,5,21,2
83,0,1,1,30,3,2,0,6,4,5,64,2,46,1
83,0,1,1,30,3,2,0,6,4,5,64,5,18,2
83,0,1,1,30,3,2,0,6,5,5,66,2,44,1
83,0,1,1,30,3,2,0,6,5,5,66,5,22,2
83,0,1,1,30,3,2,0,6,6,5,70,2,46,1
83,0,1,1,30,3,2,0,6,6,5,70,5,24,2
83,0,1,1,30,3,2,0,6,7,7,74,3,49,1
83,0,1,1,30,3,2,0,6,7,7,74,7,25,2
83,0,1,1,30,3,2,0,6,8,5,63,2,42,1
83,0,1,1,30,3,2,0,6,8,5,63,5,21,2
83,0,1,1,30,3,2,0,6,9,4,57,2,44,1
83,0,1,1,30,3,2,0,6,9,4,57,4,13,2
83,0,1,1,30,3,2,0,6,10,5,69,2,47,1
83,0,1,1,30,3,2,0,6,10,5,69,5,22,2
83,0,1,1,30,3,2,0,6,11,5,68,2,46,1
83,0,1,1,30,3,2,0,6,11,5,68,5,22,2
83,0,1,1,30,3,2,0,6,12,6,59,3,48,1
83,0,1,1,30,3,2,0,6,12,6,59,6,11,2
83,0,1,1,30,3,2,0,6,13,5,68,2,47,1
83,0,1,1,30,3,2,0,6,13,5,68,5,21,2
83,0,1,1,30,3,2,0,6,14,5,68,2,47,1
83,0,1,1,30,3,2,0,6,14,5,68,5,21,2
83,0,1,1,30,3,2,0,6,15,5,62,2,47,1
83,0,1,1,30,3,2,0,6,15,5,62,5,15,2
83,0,1,1,30,3,2,1,4,1,4,149,2,73,1
83,0,1,1,30,3,2,1,4,1,4,149,4,76,2
83,0,1,1,30,3,2,1,4,2,4,149,2,73,1
83,0,1,1,30,3,2,1,4,2,4,149,4,76,2
83,0,1,1,30,3,2,1,4,3,5,151,2,71,1
83,0,1,1,30,3,2,1,4,3,5,151,5,80,2
83,0,1,1,30,3,2,1,4,4,4,143,2,70,1
83,0,1,1,30,3,2,1,4,4,4,143,4,73,2
83,0,1,1,30,3,2,1,4,5,6,112,3,62,1
83,0,1,1,30,3,2,1,4,5,6,112,6,50,2
83,0,1,1,30,3,2,1,4,6,6,114,3,59,1
83,0,1,1,30,3,2,1,4,6,6,114,6,55,2
83,0,1,1,30,3,2,1,4,7,6,112,3,59,1
83,0,1,1,30,3,2,1,4,7,6,112,6,53,2
83,0,1,1,30,3,2,1,4,8,4,149,2,74,1
83,0,1,1,30,3,2,1,4,8,4,149,4,75,2
83,0,1,1,30,3,2,1,4,9,4,149,2,73,1
83,0,1,1,30,3,2,1,4,9,4,149,4,76,2
83,0,1,1,30,3,2,1,4,10,4,146,2,72,1
83,0,1,1,30,3,2,1,4,10,4,146,4,74,2
83,0,1,1,30,3,2,1,4,11,4,155,2,75,1
83,0,1,1,30,3,2,1,4,11,4,155,4,80,2
83,0,1,1,30,3,2,1,4,12,6,117,3,62,1
83,0,1,1,30,3,2,1,4,12,6,117,6,55,2
83,0,1,1,30,3,2,1,4,13,7,115,3,60,1
83,0,1,1,30,3,2,1,4,13,7,115,7,55,2
83,0,1,1,30,3,2,1,4,14,5,152,2,72,1
83,0,1,1,30,3,2,1,4,14,5,152,5,80,2
83,0,1,1,30,3,2,1,4,15,4,150,2,72,1
83,0,1,1,30,3,2,1,4,15,4,150,4,78,2
83,0,1,1,30,3,3,0,8,1,10,98,3,44,1
83,0,1,1,30,3,3,0,8,1,10,98,10,54,2
83,0,1,1,30,3,3,0,8,2,9,109,3,46,1
83,0,1,1,30,3,3,0,8,2,9,109,9,63,2
83,0,1,1,30,3,3,0,8,3,10,115,3,51,1
83,0,1,1,30,3,3,0,8,3,10,115,10,64,2
83,0,1,1,30,3,3,0,8,4,5,108,2,55,1
83,0,1,1,30,3,3,0,8,4,5,108,5,53,2
83,0,1,1,30,3,3,0,8,5,8,99,3,45,1
83,0,1,1,30,3,3,0,8,5,8,99,8,54,2
83,0,1,1,30,3,3,0,8,6,8,105,3,48,1
83,0,1,1,30,3,3,0,8,6,8,105,8,57,2
83,0,1,1,30,3,3,0,8,7,8,99,3,46,1
83,0,1,1,30,3,3,0,8,7,8,99,8,53,2
83,0,1,1,30,3,3,0,8,8,5,108,2,56,1
83,0,1,1,30,3,3,0,8,8,5,108,5,52,2
83,0,1,1,30,3,3,0,8,9,8,93,3,42,1
83,0,1,1,30,3,3,0,8,9,8,93,8,51,2
83,0,1,1,30,3,3,0,8,10,9,112,3,49,1
83,0,1,1,30,3,3,0,8,10,9,112,9,63,2
83,0,1,1,30,3,3,0,8,11,9,109,3,48,1
83,0,1,1,30,3,3,0,8,11,9,109,9,61,2
83,0,1,1,30,3,3,0,8,12,12,123,4,50,1
83,0,1,1,30,3,3,0,8,12,12,123,12,73,2
83,0,1,1,30,3,3,0,8,13,7,83,2,54,1
83,0,1,1,30,3,3,0,8,13,7,83,7,29,2
83,0,1,1,30,3,3,0,8,14,5,109,2,56,1
83,0,1,1,30,3,3,0,8,14,5,109,5,53,2
83,0,1,1,30,3,3,0,8,15,12,122,4,52,1
83,0,1,1,30,3,3,0,8,15,12,122,12,70,2
83,0,1,1,30,3,3,1,1,1,7,99,2,46,1
83,0,1,1,30,3,3,1,1,1,7,99,7,53,2
83,0,1,1,30,3,3,1,1,2,13,109,4,50,1
83,0,1,1,30,3,3,1,1,2,13,109,13,59,2
83,0,1,1,30,3,3,1,1,3,10,109,3,46,1
83,0,1,1,30,3,3,1,1,3,10,109,10,63,2
83,0,1,1,30,3,3,1,1,4,5,101,2,48,1
83,0,1,1,30,3,3,1,1,4,5,101,5,53,2
83,0,1,1,30,3,3,1,1,5,13,111,4,50,1
83,0,1,1,30,3,3,1,1,5,13,111,13,61,2
83,0,1,1,30,3,3,1,1,6,5,97,2,46,1
83,0,1,1,30,3,3,1,1,6,5,97,5,51,2
83,0,1,1,30,3,3,1,1,7,12,100,4,49,1
83,0,1,1,30,3,3,1,1,7,12,100,12,51,2
83,0,1,1,30,3,3,1,1,8,12,103,4,51,1
83,0,1,1,30,3,3,1,1,8,12,103,12,52,2
83,0,1,1,30,3,3,1,1,9,13,104,4,47,1
83,0,1,1,30,3,3,1,1,9,13,104,13,57,2
83,0,1,1,30,3,3,1,1,10,12,105,4,51,1
83,0,1,1,30,3,3,1,1,10,12,105,12,54,2
83,0,1,1,30,3,3,1,1,11,13,111,4,50,1
83,0,1,1,30,3,3,1,1,11,13,111,13,61,2
83,0,1,1,30,3,3,1,1,12,13,108,4,49,1
83,0,1,1,30,3,3,1,1,12,13,108,13,59,2
83,0,1,1,30,3,3,1,1,13,7,94,2,46,1
83,0,1,1,30,3,3,1,1,13,7,94,7,48,2
83,0,1,1,30,3,3,1,1,14,13,109,4,49,1
83,0,1,1,30,3,3,1,1,14,13,109,13,60,2
83,0,1,1,30,3,3,1,1,15,10,113,3,49,1
83,0,1,1,30,3,3,1,1,15,10,113,10,64,2
83,0,1,1,30,3,4,0,5,1,15,96,4,33,1
83,0,1,1,30,3,4,0,5,1,15,96,15,63,2
83,0,1,1,30,3,4,0,5,2,17,93,4,35,1
83,0,1,1,30,3,4,0,5,2,17,93,17,58,2
83,0,1,1,30,3,4,0,5,3,20,121,5,30,1
83,0,1,1,30,3,4,0,5,3,20,121,20,91,2
83,0,1,1,30,3,4,0,5,4,6,103,2,40,1
83,0,1,1,30,3,4,0,5,4,6,103,6,63,2
83,0,1,1,30,3,4,0,5,5,19,111,5,32,1
83,0,1,1,30,3,4,0,5,5,19,111,19,79,2
83,0,1,1,30,3,4,0,5,6,14,87,4,37,1
83,0,1,1,30,3,4,0,5,6,14,87,14,50,2
83,0,1,1,30,3,4,0,5,7,17,99,4,36,1
83,0,1,1,30,3,4,0,5,7,17,99,17,63,2
83,0,1,1,30,3,4,0,5,8,16,77,4,32,1
83,0,1,1,30,3,4,0,5,8,16,77,16,45,2
83,0,1,1,30,3,4,0,5,9,15,99,4,36,1
83,0,1,1,30,3,4,0,5,9,15,99,15,63,2
83,0,1,1,30,3,4,0,5,10,16,84,4,37,1
83,0,1,1,30,3,4,0,5,10,16,84,16,47,2
83,0,1,1,30,3,4,0,5,11,16,83,4,36,1
83,0,1,1,30,3,4,0,5,11,16,83,16,47,2
83,0,1,1,30,3,4,0,5,12,6,107,2,43,1
83,0,1,1,30,3,4,0,5,12,6,107,6,64,2
83,0,1,1,30,3,4,0,5,13,6,108,2,42,1
83,0,1,1,30,3,4,0,5,13,6,108,6,66,2
83,0,1,1,30,3,4,0,5,14,16,78,4,34,1
83,0,1,1,30,3,4,0,5,14,16,78,16,44,2
83,0,1,1,30,3,4,0,5,15,21,91,5,30,1
83,0,1,1,30,3,4,0,5,15,21,91,21,61,2
83,0,1,1,30,3,4,1,2,1,14,72,4,40,1
83,0,1,1,30,3,4,1,2,1,14,72,14,32,2
83,0,1,1,30,3,4,1,2,2,18,106,5,54,1
83,0,1,1,30,3,4,1,2,2,18,106,18,52,2
83,0,1,1,30,3,4,1,2,3,21,104,5,52,1
83,0,1,1,30,3,4,1,2,3,21,104,21,52,2
83,0,1,1,30,3,4,1,2,4,9,104,2,51,1
83,0,1,1,30,3,4,1,2,4,9,104,9,53,2
83,0,1,1,30,3,4,1,2,5,20,102,5,50,1
83,0,1,1,30,3,4,1,2,5,20,102,20,52,2
83,0,1,1,30,3,4,1,2,6,18,105,5,52,1
83,0,1,1,30,3,4,1,2,6,18,105,18,53,2
83,0,1,1,30,3,4,1,2,7,7,102,2,50,1
83,0,1,1,30,3,4,1,2,7,7,102,7,52,2
83,0,1,1,30,3,4,1,2,8,15,74,4,39,1
83,0,1,1,30,3,4,1,2,8,15,74,15,35,2
83,0,1,1,30,3,4,1,2,9,7,102,2,48,1
83,0,1,1,30,3,4,1,2,9,7,102,7,54,2
83,0,1,1,30,3,4,1,2,10,9,104,2,53,1
83,0,1,1,30,3,4,1,2,10,9,104,9,51,2
83,0,1,1,30,3,4,1,2,11,18,103,5,51,1
83,0,1,1,30,3,4,1,2,11,18,103,18,52,2
83,0,1,1,30,3,4,1,2,12,19,105,5,53,1
83,0,1,1,30,3,4,1,2,12,19,105,19,52,2
83,0,1,1,30,3,4,1,2,13,12,84,3,48,1
83,0,1,1,30,3,4,1,2,13,12,84,12,36,2
83,0,1,1,30,3,4,1,2,14,14,70,4,42,1
83,0,1,1,30,3,4,1,2,14,14,70,14,28,2
83,0,1,1,30,3,4,1,2,15,10,93,3,44,1
83,0,1,1,30,3,4,1,2,15,10,93,10,49,2
83,0,1,1,30,4,2,0,1,1,12,145,3,35,1
83,0,1,1,30,4,2,0,1,1,12,145,6,47,2
83,0,1,1,30,4,2,0,1,1,12,145,12,63,3
83,0,1,1,30,4,2,0,1,2,12,145,3,37,1
83,0,1,1,30,4,2,0,1,2,12,145,6,44,2
83,0,1,1,30,4,2,0,1,2,12,145,12,64,3
83,0,1,1,30,4,2,0,1,3,9,153,2,56,1
83,0,1,1,30,4,2,0,1,3,9,153,4,51,2
83,0,1,1,30,4,2,0,1,3,9,153,9,46,3
83,0,1,1,30,4,2,0,1,4,11,124,2,58,1
83,0,1,1,30,4,2,0,1,4,11,124,5,46,2
83,0,1,1,30,4,2,0,1,4,11,124,11,20,3
83,0,1,1,30,4,2,0,1,5,12,146,3,35,1
83,0,1,1,30,4,2,0,1,5,12,146,6,44,2
83,0,1,1,30,4,2,0,1,5,12,146,12,67,3
83,0,1,1,30,4,2,0,1,6,10,156,2,57,1
83,0,1,1,30,4,2,0,1,6,10,156,5,44,2
83,0,1,1,30,4,2,0,1,6,10,156,10,55,3
83,0,1,1,30,4,2,0,1,7,12,145,3,35,1
83,0,1,1,30,4,2,0,1,7,12,145,6,47,2
83,0,1,1,30,4,2,0,1,7,12,145,12,63,3
83,0,1,1,30,4,2,0,1,8,12,151,3,38,1
83,0,1,1,30,4,2,0,1,8,12,151,6,45,2
83,0,1,1,30,4,2,0,1,8,12,151,12,68,3
83,0,1,1,30,4,2,0,1,9,11,123,2,60,1
83,0,1,1,30,4,2,0,1,9,11,123,5,41,2
83,0,1,1,30,4,2,0,1,9,11,123,11,22,3
83,0,1,1,30,4,2,0,1,10,11,120,2,60,1
83,0,1,1,30,4,2,0,1,10,11,120,5,42,2
83,0,1,1,30,4,2,0,1,10,11,120,11,18,3
83,0,1,1,30,4,2,0,1,11,10,154,2,59,1
83,0,1,1,30,4,2,0,1,11,10,154,5,40,2
83,0,1,1,30,4,2,0,1,11,10,154,10,55,3
83,0,1,1,30,4,2,0,1,12,10,158,2,57,1
83,0,1,1,30,4,2,0,1,12,10,158,5,46,2
83,0,1,1,30,4,2,0,1,12,10,158,10,55,3
83,0,1,1,30,4,2,0,1,13,11,128,2,63,1
83,0,1,1,30,4,2,0,1,13,11,128,5,44,2
83,0,1,1,30,4,2,0,1,13,11,128,11,21,3
83,0,1,1,30,4,2,0,1,14,11,120,2,58,1
83,0,1,1,30,4,2,0,1,14,11,120,5,42,2
83,0,1,1,30,4,2,0,1,14,11,120,11,20,3
83,0,1,1,30,4,2,0,1,15,12,144,3,39,1
83,0,1,1,30,4,2,0,1,15,12,144,6,42,2
83,0,1,1,30,4,2,0,1,15,12,144,12,63,3
83,0,1,1,30,4,2,1,4,1,15,137,3,60,1
83,0,1,1,30,4,2,1,4,1,15,137,7,43,2
83,0,1,1,30,4,2,1,4,1,15,137,15,34,3
83,0,1,1,30,4,2,1,4,2,8,135,2,57,1
83,0,1,1,30,4,2,1,4,2,8,135,4,42,2
83,0,1,1,30,4,2,1,4,2,8,135,8,36,3
83,0,1,1,30,4,2,1,4,3,15,126,3,53,1
83,0,1,1,30,4,2,1,4,3,15,126,7,38,2
83,0,1,1,30,4,2,1,4,3,15,126,15,35,3
83,0,1,1,30,4,2,1,4,4,15,127,3,53,1
83,0,1,1,30,4,2,1,4,4,15,127,7,40,2
83,0,1,1,30,4,2,1,4,4,15,127,15,34,3
83,0,1,1,30,4,2,1,4,5,12,163,3,57,1
83,0,1,1,30,4,2,1,4,5,12,163,6,52,2
83,0,1,1,30,4,2,1,4,5,12,163,12,54,3
83,0,1,1,30,4,2,1,4,6,8,130,2,57,1
83,0,1,1,30,4,2,1,4,6,8,130,4,43,2
83,0,1,1,30,4,2,1,4,6,8,130,8,30,3
83,0,1,1,30,4,2,1,4,7,8,131,2,56,1
83,0,1,1,30,4,2,1,4,7,8,131,4,43,2
83,0,1,1,30,4,2,1,4,7,8,131,8,32,3
83,0,1,1,30,4,2,1,4,8,8,135,2,56,1
83,0,1,1,30,4,2,1,4,8,8,135,4,45,2
83,0,1,1,30,4,2,1,4,8,8,135,8,34,3
83,0,1,1,30,4,2,1,4,9,10,159,2,55,1
83,0,1,1,30,4,2,1,4,9,10,159,5,49,2
83,0,1,1,30,4,2,1,4,9,10,159,10,55,3
83,0,1,1,30,4,2,1,4,10,10,163,2,55,1
83,0,1,1,30,4,2,1,4,10,10,163,5,52,2
83,0,1,1,30,4,2,1,4,10,10,163,10,56,3
83,0,1,1,30,4,2,1,4,11,10,160,2,56,1
83,0,1,1,30,4,2,1,4,11,10,160,5,52,2
83,0,1,1,30,4,2,1,4,11,10,160,10,52,3
83,0,1,1,30,4,2,1,4,12,8,138,2,60,1
83,0,1,1,30,4,2,1,4,12,8,138,4,44,2
83,0,1,1,30,4,2,1,4,12,8,138,8,34,3
83,0,1,1,30,4,2,1,4,13,8,136,2,56,1
83,0,1,1,30,4,2,1,4,13,8,136,4,45,2
83,0,1,1,30,4,2,1,4,13,8,136,8,35,3
83,0,1,1,30,4,2,1,4,14,13,149,3,55,1
83,0,1,1,30,4,2,1,4,14,13,149,6,51,2
83,0,1,1,30,4,2,1,4,14,13,149,13,43,3
83,0,1,1,30,4,2,1,4,15,14,124,3,58,1
83,0,1,1,30,4,2,1,4,15,14,124,7,41,2
83,0,1,1,30,4,2,1,4,15,14,124,14,25,3
83,0,1,1,30,4,3,0,8,1,37,140,4,39,1
83,0,1,1,30,4,3,0,8,1,37,140,12,52,2
83,0,1,1,30,4,3,0,8,1,37,140,37,49,3
83,0,1,1,30,4,3,0,8,2,26,207,3,72,1
83,0,1,1,30,4,3,0,8,2,26,207,9,52,2
83,0,1,1,30,4,3,0,8,2,26,207,26,83,3
83,0,1,1,30,4,3,0,8,3,33,198,4,40,1
83,0,1,1,30,4,3,0,8,3,33,198,11,69,2
83,0,1,1,30,4,3,0,8,3,33,198,33,89,3
83,0,1,1,30,4,3,0,8,4,26,213,3,70,1
83,0,1,1,30,4,3,0,8,4,26,213,9,54,2
83,0,1,1,30,4,3,0,8,4,26,213,26,89,3
83,0,1,1,30,4,3,0,8,5,26,221,3,74,1
83,0,1,1,30,4,3,0,8,5,26,221,9,56,2
83,0,1,1,30,4,3,0,8,5,26,221,26,91,3
83,0,1,1,30,4,3,0,8,6,26,216,3,75,1
83,0,1,1,30,4,3,0,8,6,26,216,9,55,2
83,0,1,1,30,4,3,0,8,6,26,216,26,86,3
83,0,1,1,30,4,3,0,8,7,33,192,4,40,1
83,0,1,1,30,4,3,0,8,7,33,192,11,65,2
83,0,1,1,30,4,3,0,8,7,33,192,33,87,3
83,0,1,1,30,4,3,0,8,8,26,213,3,74,1
83,0,1,1,30,4,3,0,8,8,26,213,9,54,2
83,0,1,1,30,4,3,0,8,8,26,213,26,85,3
83,0,1,1,30,4,3,0,8,9,32,199,4,43,1
83,0,1,1,30,4,3,0,8,9,32,199,11,65,2
83,0,1,1,30,4,3,0,8,9,32,199,32,91,3
83,0,1,1,30,4,3,0,8,10,31,145,3,74,1
83,0,1,1,30,4,3,0,8,10,31,145,10,20,2
83,0,1,1,30,4,3,0,8,10,31,145,31,51,3
83,0,1,1,30,4,3,0,8,11,26,214,3,74,1
83,0,1,1,30,4,3,0,8,11,26,214,9,53,2
83,0,1,1,30,4,3,0,8,11,26,214,26,87,3
83,0,1,1,30,4,3,0,8,12,26,213,3,76,1
83,0,1,1,30,4,3,0,8,12,26,213,9,53,2
83,0,1,1,30,4,3,0,8,12,26,213,26,84,3
83,0,1,1,30,4,3,0,8,13,31,147,3,73,1
83,0,1,1,30,4,3,0,8,13,31,147,10,19,2
83,0,1,1,30,4,3,0,8,13,31,147,31,55,3
83,0,1,1,30,4,3,0,8,14,29,174,3,72,1
83,0,1,1,30,4,3,0,8,14,29,174,10,23,2
83,0,1,1,30,4,3,0,8,14,29,174,29,79,3
83,0,1,1,30,4,3,0,8,15,40,156,4,41,1
83,0,1,1,30,4,3,0,8,15,40,156,13,64,2
83,0,1,1,30,4,3,0,8,15,40,156,40,51,3
83,0,1,1,30,4,3,1,5,1,24,159,3,49,1
83,0,1,1,30,4,3,1,5,1,24,159,8,57,2
83,0,1,1,30,4,3,1,5,1,24,159,24,53,3
83,0,1,1,30,4,3,1,5,2,32,146,4,52,1
83,0,1,1,30,4,3,1,5,2,32,146,11,54,2
83,0,1,1,30,4,3,1,5,2,32,146,32,40,3
83,0,1,1,30,4,3,1,5,3,25,155,3,47,1
83,0,1,1,30,4,3,1,5,3,25,155,8,56,2
83,0,1,1,30,4,3,1,5,3,25,155,25,52,3
83,0,1,1,30,4,3,1,5,4,40,182,4,56,1
83,0,1,1,30,4,3,1,5,4,40,182,13,62,2
83,0,1,1,30,4,3,1,5,4,40,182,40,64,3
83,0,1,1,30,4,3,1,5,5,40,170,4,52,1
83,0,1,1,30,4,3,1,5,5,40,170,13,60,2
83,0,1,1,30,4,3,1,5,5,40,170,40,58,3
83,0,1,1,30,4,3,1,5,6,25,154,3,47,1
83,0,1,1,30,4,3,1,5,6,25,154,8,54,2
83,0,1,1,30,4,3,1,5,6,25,154,25,53,3
83,0,1,1,30,4,3,1,5,7,24,157,3,47,1
83,0,1,1,30,4,3,1,5,7,24,157,8,55,2
83,0,1,1,30,4,3,1,5,7,24,157,24,55,3
83,0,1,1,30,4,3,1,5,8,40,172,4,54,1
83,0,1,1,30,4,3,1,5,8,40,172,13,61,2
83,0,1,1,30,4,3,1,5,8,40,172,40,57,3
83,0,1,1,30,4,3,1,5,9,32,147,4,56,1
83,0,1,1,30,4,3,1,5,9,32,147,11,54,2
83,0,1,1,30,4,3,1,5,9,32,147,32,37,3
83,0,1,1,30,4,3,1,5,10,18,130,2,43,1
83,0,1,1,30,4,3,1,5,10,18,130,6,44,2
83,0,1,1,30,4,3,1,5,10,18,130,18,43,3
83,0,1,1,30,4,3,1,5,11,24,161,3,50,1
83,0,1,1,30,4,3,1,5,11,24,161,8,58,2
83,0,1,1,30,4,3,1,5,11,24,161,24,53,3
83,0,1,1,30,4,3,1,5,12,34,181,4,61,1
83,0,1,1,30,4,3,1,5,12,34,181,11,55,2
83,0,1,1,30,4,3,1,5,12,34,181,34,65,3
83,0,1,1,30,4,3,1,5,13,40,180,4,55,1
83,0,1,1,30,4,3,1,5,13,40,180,13,63,2
83,0,1,1,30,4,3,1,5,13,40,180,40,62,3
83,0,1,1,30,4,3,1,5,14,38,179,4,55,1
83,0,1,1,30,4,3,1,5,14,38,179,13,61,2
83,0,1,1,30,4,3,1,5,14,38,179,38,63,3
83,0,1,1,30,4,3,1,5,15,38,175,4,57,1
83,0,1,1,30,4,3,1,5,15,38,175,13,61,2
83,0,1,1,30,4,3,1,5,15,38,175,38,57,3
83,0,1,1,30,4,4,0,4,1,77,156,5,42,1
83,0,1,1,30,4,4,0,4,1,77,156,19,66,2
83,0,1,1,30,4,4,0,4,1,77,156,77,48,3
83,0,1,1,30,4,4,0,4,2,54,139,4,29,1
83,0,1,1,30,4,4,0,4,2,54,139,14,58,2
83,0,1,1,30,4,4,0,4,2,54,139,54,52,3
83,0,1,1,30,4,4,0,4,3,25,142,2,46,1
83,0,1,1,30,4,4,0,4,3,25,142,6,54,2
83,0,1,1,30,4,4,0,4,3,25,142,25,42,3
83,0,1,1,30,4,4,0,4,4,73,151,5,46,1
83,0,1,1,30,4,4,0,4,4,73,151,18,47,2
83,0,1,1,30,4,4,0,4,4,73,151,73,58,3
83,0,1,1,30,4,4,0,4,5,52,144,3,51,1
83,0,1,1,30,4,4,0,4,5,52,144,13,44,2
83,0,1,1,30,4,4,0,4,5,52,144,52,49,3
83,0,1,1,30,4,4,0,4,6,34,175,2,48,1
83,0,1,1,30,4,4,0,4,6,34,175,9,38,2
83,0,1,1,30,4,4,0,4,6,34,175,34,89,3
83,0,1,1,30,4,4,0,4,7,34,176,2,49,1
83,0,1,1,30,4,4,0,4,7,34,176,9,37,2
83,0,1,1,30,4,4,0,4,7,34,176,34,90,3
83,0,1,1,30,4,4,0,4,8,57,136,4,24,1
83,0,1,1,30,4,4,0,4,8,57,136,14,58,2
83,0,1,1,30,4,4,0,4,8,57,136,57,54,3
83,0,1,1,30,4,4,0,4,9,37,172,2,47,1
83,0,1,1,30,4,4,0,4,9,37,172,9,36,2
83,0,1,1,30,4,4,0,4,9,37,172,37,89,3
83,0,1,1,30,4,4,0,4,10,37,165,2,44,1
83,0,1,1,30,4,4,0,4,10,37,165,9,34,2
83,0,1,1,30,4,4,0,4,10,37,165,37,87,3
83,0,1,1,30,4,4,0,4,11,23,145,2,49,1
83,0,1,1,30,4,4,0,4,11,23,145,6,53,2
83,0,1,1,30,4,4,0,4,11,23,145,23,43,3
83,0,1,1,30,4,4,0,4,12,41,161,3,51,1
83,0,1,1,30,4,4,0,4,12,41,161,10,43,2
83,0,1,1,30,4,4,0,4,12,41,161,41,67,3
83,0,1,1,30,4,4,0,4,13,23,144,2,47,1
83,0,1,1,30,4,4,0,4,13,23,144,6,54,2
83,0,1,1,30,4,4,0,4,13,23,144,23,43,3
83,0,1,1,30,4,4,0,4,14,22,153,2,46,1
83,0,1,1,30,4,4,0,4,14,22,153,6,56,2
83,0,1,1,30,4,4,0,4,14,22,153,22,51,3
83,0,1,1,30,4,4,0,4,15,80,146,5,43,1
83,0,1,1,30,4,4,0,4,15,80,146,20,52,2
83,0,1,1,30,4,4,0,4,15,80,146,80,51,3
83,0,1,1,30,4,4,1,5,1,26,117,2,45,1
83,0,1,1,30,4,4,1,5,1,26,117,7,46,2
83,0,1,1,30,4,4,1,5,1,26,117,26,26,3
83,0,1,1,30,4,4,1,5,2,59,175,4,52,1
83,0,1,1,30,4,4,1,5,2,59,175,15,61,2
83,0,1,1,30,4,4,1,5,2,59,175,59,62,3
83,0,1,1,30,4,4,1,5,3,50,140,3,49,1
83,0,1,1,30,4,4,1,5,3,50,140,13,47,2
83,0,1,1,30,4,4,1,5,3,50,140,50,44,3
83,0,1,1,30,4,4,1,5,4,28,142,2,49,1
83,0,1,1,30,4,4,1,5,4,28,142,7,43,2
83,0,1,1,30,4,4,1,5,4,28,142,28,50,3
