"subjID","H","B","A","v","walk_no","path_leaf","reward","node","node_reward","step_no"
94,3,3,1,6,10,7,119,2,59,1
94,3,3,1,6,10,7,119,7,60,2
94,3,3,1,6,11,5,105,2,52,1
94,3,3,1,6,11,5,105,5,53,2
94,3,3,1,6,12,12,81,4,44,1
94,3,3,1,6,12,12,81,12,37,2
94,3,3,1,6,13,10,129,3,54,1
94,3,3,1,6,13,10,129,10,75,2
94,3,3,1,6,14,10,130,3,53,1
94,3,3,1,6,14,10,130,10,77,2
94,3,3,1,6,15,10,125,3,53,1
94,3,3,1,6,15,10,125,10,72,2
94,3,4,1,8,1,21,117,5,55,1
94,3,4,1,8,1,21,117,21,62,2
94,3,4,1,8,2,12,111,3,54,1
94,3,4,1,8,2,12,111,12,57,2
94,3,4,1,8,3,13,104,3,54,1
94,3,4,1,8,3,13,104,13,50,2
94,3,4,1,8,4,20,120,5,57,1
94,3,4,1,8,4,20,120,20,63,2
94,3,4,1,8,5,18,107,5,60,1
94,3,4,1,8,5,18,107,18,47,2
94,3,4,1,8,6,11,114,3,56,1
94,3,4,1,8,6,11,114,11,58,2
94,3,4,1,8,7,6,89,2,47,1
94,3,4,1,8,7,6,89,6,42,2
94,3,4,1,8,8,12,105,3,51,1
94,3,4,1,8,8,12,105,12,54,2
94,3,4,1,8,9,21,116,5,55,1
94,3,4,1,8,9,21,116,21,61,2
94,3,4,1,8,10,20,121,5,56,1
94,3,4,1,8,10,20,121,20,65,2
94,3,4,1,8,11,20,121,5,59,1
94,3,4,1,8,11,20,121,20,62,2
94,3,4,1,8,12,18,108,5,61,1
94,3,4,1,8,12,18,108,18,47,2
94,3,4,1,8,13,14,90,4,50,1
94,3,4,1,8,13,14,90,14,40,2
94,3,4,1,8,14,10,110,3,55,1
94,3,4,1,8,14,10,110,10,55,2
94,3,4,1,8,15,9,89,2,47,1
94,3,4,1,8,15,9,89,9,42,2
94,4,2,1,6,1,13,148,3,48,1
94,4,2,1,6,1,13,148,6,52,2
94,4,2,1,6,1,13,148,13,48,3
94,4,2,1,6,2,14,159,3,52,1
94,4,2,1,6,2,14,159,7,53,2
94,4,2,1,6,2,14,159,14,54,3
94,4,2,1,6,3,11,175,2,48,1
94,4,2,1,6,3,11,175,5,60,2
94,4,2,1,6,3,11,175,11,67,3
94,4,2,1,6,4,11,173,2,48,1
94,4,2,1,6,4,11,173,5,58,2
94,4,2,1,6,4,11,173,11,67,3
94,4,2,1,6,5,10,179,2,51,1
94,4,2,1,6,5,10,179,5,60,2
94,4,2,1,6,5,10,179,10,68,3
94,4,2,1,6,6,10,173,2,50,1
94,4,2,1,6,6,10,173,5,57,2
94,4,2,1,6,6,10,173,10,66,3
94,4,2,1,6,7,11,178,2,52,1
94,4,2,1,6,7,11,178,5,59,2
94,4,2,1,6,7,11,178,11,67,3
94,4,2,1,6,8,8,118,2,51,1
94,4,2,1,6,8,8,118,4,45,2
94,4,2,1,6,8,8,118,8,22,3
94,4,2,1,6,9,11,175,2,49,1
94,4,2,1,6,9,11,175,5,61,2
94,4,2,1,6,9,11,175,11,65,3
94,4,2,1,6,10,11,175,2,48,1
94,4,2,1,6,10,11,175,5,60,2
94,4,2,1,6,10,11,175,11,67,3
94,4,2,1,6,11,14,146,3,47,1
94,4,2,1,6,11,14,146,7,47,2
94,4,2,1,6,11,14,146,14,52,3
94,4,2,1,6,12,13,147,3,50,1
94,4,2,1,6,12,13,147,6,48,2
94,4,2,1,6,12,13,147,13,49,3
94,4,2,1,6,13,10,178,2,54,1
94,4,2,1,6,13,10,178,5,59,2
94,4,2,1,6,13,10,178,10,65,3
94,4,2,1,6,14,10,179,2,48,1
94,4,2,1,6,14,10,179,5,60,2
94,4,2,1,6,14,10,179,10,71,3
94,4,2,1,6,15,11,179,2,51,1
94,4,2,1,6,15,11,179,5,60,2
94,4,2,1,6,15,11,179,11,68,3
94,4,3,1,7,1,32,160,4,53,1
94,4,3,1,7,1,32,160,11,55,2
94,4,3,1,7,1,32,160,32,52,3
94,4,3,1,7,2,34,141,4,52,1
94,4,3,1,7,2,34,141,11,54,2
94,4,3,1,7,2,34,141,34,35,3
94,4,3,1,7,3,39,157,4,55,1
94,4,3,1,7,3,39,157,13,54,2
94,4,3,1,7,3,39,157,39,48,3
94,4,3,1,7,4,40,182,4,55,1
94,4,3,1,7,4,40,182,13,56,2
94,4,3,1,7,4,40,182,40,71,3
94,4,3,1,7,5,18,151,2,53,1
94,4,3,1,7,5,18,151,6,51,2
94,4,3,1,7,5,18,151,18,47,3
94,4,3,1,7,6,37,182,4,58,1
94,4,3,1,7,6,37,182,12,59,2
94,4,3,1,7,6,37,182,37,65,3
94,4,3,1,7,7,29,186,3,58,1
94,4,3,1,7,7,29,186,10,62,2
94,4,3,1,7,7,29,186,29,66,3
94,4,3,1,7,8,30,177,3,61,1
94,4,3,1,7,8,30,177,10,61,2
94,4,3,1,7,8,30,177,30,55,3
94,4,3,1,7,9,40,176,4,54,1
94,4,3,1,7,9,40,176,13,56,2
94,4,3,1,7,9,40,176,40,66,3
94,4,3,1,7,10,30,170,3,56,1
94,4,3,1,7,10,30,170,10,62,2
94,4,3,1,7,10,30,170,30,52,3
94,4,3,1,7,11,29,184,3,60,1
94,4,3,1,7,11,29,184,10,60,2
94,4,3,1,7,11,29,184,29,64,3
94,4,3,1,7,12,29,187,3,58,1
94,4,3,1,7,12,29,187,10,63,2
94,4,3,1,7,12,29,187,29,66,3
94,4,3,1,7,13,26,207,3,58,1
94,4,3,1,7,13,26,207,9,70,2
94,4,3,1,7,13,26,207,26,79,3
94,4,3,1,7,14,26,210,3,60,1
94,4,3,1,7,14,26,210,9,70,2
94,4,3,1,7,14,26,210,26,80,3
94,4,3,1,7,15,26,205,3,56,1
94,4,3,1,7,15,26,205,9,68,2
94,4,3,1,7,15,26,205,26,81,3
94,4,4,1,3,1,77,141,5,45,1
94,4,4,1,3,1,77,141,19,49,2
94,4,4,1,3,1,77,141,77,47,3
94,4,4,1,3,2,35,123,2,46,1
94,4,4,1,3,2,35,123,9,41,2
94,4,4,1,3,2,35,123,35,36,3
94,4,4,1,3,3,31,108,2,44,1
94,4,4,1,3,3,31,108,8,33,2
94,4,4,1,3,3,31,108,31,31,3
94,4,4,1,3,4,25,127,2,46,1
94,4,4,1,3,4,25,127,6,44,2
94,4,4,1,3,4,25,127,25,37,3
94,4,4,1,3,5,75,145,5,40,1
94,4,4,1,3,5,75,145,19,49,2
94,4,4,1,3,5,75,145,75,56,3
94,4,4,1,3,6,81,115,5,45,1
94,4,4,1,3,6,81,115,20,43,2
94,4,4,1,3,6,81,115,81,27,3
94,4,4,1,3,7,58,152,4,50,1
94,4,4,1,3,7,58,152,15,48,2
94,4,4,1,3,7,58,152,58,54,3
94,4,4,1,3,8,63,157,4,49,1
94,4,4,1,3,8,63,157,16,56,2
94,4,4,1,3,8,63,157,63,52,3
94,4,4,1,3,9,52,155,3,45,1
94,4,4,1,3,9,52,155,13,53,2
94,4,4,1,3,9,52,155,52,57,3
94,4,4,1,3,10,40,99,3,44,1
94,4,4,1,3,10,40,99,10,29,2
94,4,4,1,3,10,40,99,40,26,3
94,4,4,1,3,11,78,138,5,43,1
94,4,4,1,3,11,78,138,20,39,2
94,4,4,1,3,11,78,138,78,56,3
94,4,4,1,3,12,47,123,3,42,1
94,4,4,1,3,12,47,123,12,43,2
94,4,4,1,3,12,47,123,47,38,3
94,4,4,1,3,13,44,98,3,40,1
94,4,4,1,3,13,44,98,11,31,2
94,4,4,1,3,13,44,98,44,27,3
94,4,4,1,3,14,53,142,3,43,1
94,4,4,1,3,14,53,142,13,51,2
94,4,4,1,3,14,53,142,53,48,3
94,4,4,1,3,15,68,158,4,45,1
94,4,4,1,3,15,68,158,17,57,2
94,4,4,1,3,15,68,158,68,56,3
95,2,2,1,8,1,2,42,2,42,1
95,2,2,1,8,2,2,42,2,42,1
95,2,2,1,8,3,2,42,2,42,1
95,2,2,1,8,4,3,46,3,46,1
95,2,2,1,8,5,3,47,3,47,1
95,2,2,1,8,6,3,48,3,48,1
95,2,2,1,8,7,2,43,2,43,1
95,2,2,1,8,8,3,47,3,47,1
95,2,2,1,8,9,3,47,3,47,1
95,2,2,1,8,10,3,46,3,46,1
95,2,2,1,8,11,3,47,3,47,1
95,2,2,1,8,12,3,46,3,46,1
95,2,2,1,8,13,2,43,2,43,1
95,2,2,1,8,14,3,48,3,48,1
95,2,2,1,8,15,2,46,2,46,1
95,2,3,1,1,1,3,24,3,24,1
95,2,3,1,1,2,2,31,2,31,1
95,2,3,1,1,3,4,28,4,28,1
95,2,3,1,1,4,2,31,2,31,1
95,2,3,1,1,5,4,22,4,22,1
95,2,3,1,1,6,3,21,3,21,1
95,2,3,1,1,7,2,30,2,30,1
95,2,3,1,1,8,2,33,2,33,1
95,2,3,1,1,9,2,33,2,33,1
95,2,3,1,1,10,4,18,4,18,1
95,2,3,1,1,11,2,28,2,28,1
95,2,3,1,1,12,2,37,2,37,1
95,2,3,1,1,13,3,24,3,24,1
95,2,3,1,1,14,2,34,2,34,1
95,2,3,1,1,15,2,34,2,34,1
95,2,4,1,6,1,2,55,2,55,1
95,2,4,1,6,2,2,54,2,54,1
95,2,4,1,6,3,5,89,5,89,1
95,2,4,1,6,4,5,88,5,88,1
95,2,4,1,6,5,5,84,5,84,1
95,2,4,1,6,6,5,91,5,91,1
95,2,4,1,6,7,5,88,5,88,1
95,2,4,1,6,8,4,74,4,74,1
95,2,4,1,6,9,5,83,5,83,1
95,2,4,1,6,10,5,87,5,87,1
95,2,4,1,6,11,5,86,5,86,1
95,2,4,1,6,12,5,88,5,88,1
95,2,4,1,6,13,5,92,5,92,1
95,2,4,1,6,14,5,89,5,89,1
95,2,4,1,6,15,5,83,5,83,1
95,3,2,1,3,1,6,126,3,68,1
95,3,2,1,3,1,6,126,6,58,2
95,3,2,1,3,2,7,132,3,65,1
95,3,2,1,3,2,7,132,7,67,2
95,3,2,1,3,3,7,138,3,67,1
95,3,2,1,3,3,7,138,7,71,2
95,3,2,1,3,4,7,136,3,67,1
95,3,2,1,3,4,7,136,7,69,2
95,3,2,1,3,5,7,130,3,64,1
95,3,2,1,3,5,7,130,7,66,2
95,3,2,1,3,6,7,135,3,69,1
95,3,2,1,3,6,7,135,7,66,2
95,3,2,1,3,7,7,134,3,67,1
95,3,2,1,3,7,7,134,7,67,2
95,3,2,1,3,8,7,133,3,69,1
95,3,2,1,3,8,7,133,7,64,2
95,3,2,1,3,9,6,123,3,66,1
95,3,2,1,3,9,6,123,6,57,2
95,3,2,1,3,10,6,127,3,66,1
95,3,2,1,3,10,6,127,6,61,2
95,3,2,1,3,11,7,140,3,72,1
95,3,2,1,3,11,7,140,7,68,2
95,3,2,1,3,12,7,136,3,67,1
95,3,2,1,3,12,7,136,7,69,2
95,3,2,1,3,13,7,138,3,67,1
95,3,2,1,3,13,7,138,7,71,2
95,3,2,1,3,14,6,125,3,68,1
95,3,2,1,3,14,6,125,6,57,2
95,3,2,1,3,15,7,136,3,68,1
95,3,2,1,3,15,7,136,7,68,2
95,3,3,1,4,1,12,120,4,63,1
95,3,3,1,4,1,12,120,12,57,2
95,3,3,1,4,2,12,118,4,61,1
95,3,3,1,4,2,12,118,12,57,2
95,3,3,1,4,3,12,118,4,62,1
95,3,3,1,4,3,12,118,12,56,2
95,3,3,1,4,4,12,124,4,65,1
95,3,3,1,4,4,12,124,12,59,2
95,3,3,1,4,5,12,119,4,61,1
95,3,3,1,4,5,12,119,12,58,2
95,3,3,1,4,6,13,120,4,61,1
95,3,3,1,4,6,13,120,13,59,2
95,3,3,1,4,7,13,120,4,61,1
95,3,3,1,4,7,13,120,13,59,2
95,3,3,1,4,8,11,125,4,64,1
95,3,3,1,4,8,11,125,11,61,2
95,3,3,1,4,9,11,124,4,65,1
95,3,3,1,4,9,11,124,11,59,2
95,3,3,1,4,10,11,128,4,67,1
95,3,3,1,4,10,11,128,11,61,2
95,3,3,1,4,11,11,121,4,63,1
95,3,3,1,4,11,11,121,11,58,2
95,3,3,1,4,12,10,85,3,48,1
95,3,3,1,4,12,10,85,10,37,2
95,3,3,1,4,13,11,122,4,62,1
95,3,3,1,4,13,11,122,11,60,2
95,3,3,1,4,14,11,121,4,61,1
95,3,3,1,4,14,11,121,11,60,2
95,3,3,1,4,15,11,123,4,64,1
95,3,3,1,4,15,11,123,11,59,2
95,3,4,1,6,1,7,100,2,45,1
95,3,4,1,6,1,7,100,7,55,2
95,3,4,1,6,2,7,98,2,47,1
95,3,4,1,6,2,7,98,7,51,2
95,3,4,1,6,3,15,88,4,45,1
95,3,4,1,6,3,15,88,15,43,2
95,3,4,1,6,4,18,127,5,54,1
95,3,4,1,6,4,18,127,18,73,2
95,3,4,1,6,5,18,124,5,51,1
95,3,4,1,6,5,18,124,18,73,2
95,3,4,1,6,6,18,118,5,47,1
95,3,4,1,6,6,18,118,18,71,2
95,3,4,1,6,7,18,119,5,46,1
95,3,4,1,6,7,18,119,18,73,2
95,3,4,1,6,8,18,127,5,53,1
95,3,4,1,6,8,18,127,18,74,2
95,3,4,1,6,9,18,123,5,50,1
95,3,4,1,6,9,18,123,18,73,2
95,3,4,1,6,10,18,118,5,45,1
95,3,4,1,6,10,18,118,18,73,2
95,3,4,1,6,11,18,121,5,49,1
95,3,4,1,6,11,18,121,18,72,2
95,3,4,1,6,12,18,128,5,52,1
95,3,4,1,6,12,18,128,18,76,2
95,3,4,1,6,13,18,126,5,50,1
95,3,4,1,6,13,18,126,18,76,2
95,3,4,1,6,14,18,128,5,53,1
95,3,4,1,6,14,18,128,18,75,2
95,3,4,1,6,15,18,119,5,47,1
95,3,4,1,6,15,18,119,18,72,2
95,4,2,1,2,1,10,148,2,44,1
95,4,2,1,2,1,10,148,5,56,2
95,4,2,1,2,1,10,148,10,48,3
95,4,2,1,2,2,13,112,3,43,1
95,4,2,1,2,2,13,112,6,39,2
95,4,2,1,2,2,13,112,13,30,3
95,4,2,1,2,3,10,143,2,42,1
95,4,2,1,2,3,10,143,5,55,2
95,4,2,1,2,3,10,143,10,46,3
95,4,2,1,2,4,11,158,2,44,1
95,4,2,1,2,4,11,158,5,53,2
95,4,2,1,2,4,11,158,11,61,3
95,4,2,1,2,5,11,154,2,41,1
95,4,2,1,2,5,11,154,5,55,2
95,4,2,1,2,5,11,154,11,58,3
95,4,2,1,2,6,11,157,2,46,1
95,4,2,1,2,6,11,157,5,55,2
95,4,2,1,2,6,11,157,11,56,3
95,4,2,1,2,7,11,156,2,43,1
95,4,2,1,2,7,11,156,5,54,2
95,4,2,1,2,7,11,156,11,59,3
95,4,2,1,2,8,11,156,2,45,1
95,4,2,1,2,8,11,156,5,53,2
95,4,2,1,2,8,11,156,11,58,3
95,4,2,1,2,9,11,170,2,50,1
95,4,2,1,2,9,11,170,5,60,2
95,4,2,1,2,9,11,170,11,60,3
95,4,2,1,2,10,11,156,2,44,1
95,4,2,1,2,10,11,156,5,55,2
95,4,2,1,2,10,11,156,11,57,3
95,4,2,1,2,11,11,162,2,49,1
95,4,2,1,2,11,11,162,5,52,2
95,4,2,1,2,11,11,162,11,61,3
95,4,2,1,2,12,11,154,2,43,1
95,4,2,1,2,12,11,154,5,54,2
95,4,2,1,2,12,11,154,11,57,3
95,4,2,1,2,13,10,144,2,44,1
95,4,2,1,2,13,10,144,5,53,2
95,4,2,1,2,13,10,144,10,47,3
95,4,2,1,2,14,11,152,2,40,1
95,4,2,1,2,14,11,152,5,52,2
95,4,2,1,2,14,11,152,11,60,3
95,4,2,1,2,15,11,160,2,45,1
95,4,2,1,2,15,11,160,5,56,2
95,4,2,1,2,15,11,160,11,59,3
95,4,3,1,3,1,26,137,3,47,1
95,4,3,1,3,1,26,137,9,44,2
95,4,3,1,3,1,26,137,26,46,3
95,4,3,1,3,2,40,99,4,45,1
95,4,3,1,3,2,40,99,13,35,2
95,4,3,1,3,2,40,99,40,19,3
95,4,3,1,3,3,18,120,2,51,1
95,4,3,1,3,3,18,120,6,44,2
95,4,3,1,3,3,18,120,18,25,3
95,4,3,1,3,4,22,148,2,52,1
95,4,3,1,3,4,22,148,7,49,2
95,4,3,1,3,4,22,148,22,47,3
95,4,3,1,3,5,29,172,3,47,1
95,4,3,1,3,5,29,172,10,54,2
95,4,3,1,3,5,29,172,29,71,3
95,4,3,1,3,6,29,180,3,47,1
95,4,3,1,3,6,29,180,10,55,2
95,4,3,1,3,6,29,180,29,78,3
95,4,3,1,3,7,29,180,3,49,1
95,4,3,1,3,7,29,180,10,57,2
95,4,3,1,3,7,29,180,29,74,3
95,4,3,1,3,8,29,171,3,42,1
95,4,3,1,3,8,29,171,10,53,2
95,4,3,1,3,8,29,171,29,76,3
95,4,3,1,3,9,29,179,3,45,1
95,4,3,1,3,9,29,179,10,56,2
95,4,3,1,3,9,29,179,29,78,3
95,4,3,1,3,10,29,173,3,46,1
95,4,3,1,3,10,29,173,10,55,2
95,4,3,1,3,10,29,173,29,72,3
95,4,3,1,3,11,29,176,3,45,1
95,4,3,1,3,11,29,176,10,55,2
95,4,3,1,3,11,29,176,29,76,3
95,4,3,1,3,12,29,173,3,43,1
95,4,3,1,3,12,29,173,10,53,2
95,4,3,1,3,12,29,173,29,77,3
95,4,3,1,3,13,31,154,3,46,1
95,4,3,1,3,13,31,154,10,54,2
95,4,3,1,3,13,31,154,31,54,3
95,4,3,1,3,14,29,179,3,47,1
95,4,3,1,3,14,29,179,10,55,2
95,4,3,1,3,14,29,179,29,77,3
95,4,3,1,3,15,29,178,3,49,1
95,4,3,1,3,15,29,178,10,53,2
95,4,3,1,3,15,29,178,29,76,3
95,4,4,1,9,1,24,183,2,62,1
95,4,4,1,9,1,24,183,6,61,2
95,4,4,1,9,1,24,183,24,60,3
95,4,4,1,9,2,25,172,2,59,1
95,4,4,1,9,2,25,172,6,64,2
95,4,4,1,9,2,25,172,25,49,3
95,4,4,1,9,3,25,169,2,61,1
95,4,4,1,9,3,25,169,6,59,2
95,4,4,1,9,3,25,169,25,49,3
95,4,4,1,9,4,23,187,2,54,1
95,4,4,1,9,4,23,187,6,67,2
95,4,4,1,9,4,23,187,23,66,3
95,4,4,1,9,5,23,185,2,58,1
95,4,4,1,9,5,23,185,6,62,2
95,4,4,1,9,5,23,185,23,65,3
95,4,4,1,9,6,23,188,2,58,1
95,4,4,1,9,6,23,188,6,64,2
95,4,4,1,9,6,23,188,23,66,3
95,4,4,1,9,7,22,191,2,57,1
95,4,4,1,9,7,22,191,6,62,2
95,4,4,1,9,7,22,191,22,72,3
95,4,4,1,9,8,22,193,2,58,1
95,4,4,1,9,8,22,193,6,64,2
95,4,4,1,9,8,22,193,22,71,3
95,4,4,1,9,9,22,199,2,64,1
95,4,4,1,9,9,22,199,6,63,2
95,4,4,1,9,9,22,199,22,72,3
95,4,4,1,9,10,22,196,2,56,1
95,4,4,1,9,10,22,196,6,66,2
95,4,4,1,9,10,22,196,22,74,3
95,4,4,1,9,11,22,192,2,58,1
95,4,4,1,9,11,22,192,6,62,2
95,4,4,1,9,11,22,192,22,72,3
95,4,4,1,9,12,22,194,2,59,1
95,4,4,1,9,12,22,194,6,64,2
95,4,4,1,9,12,22,194,22,71,3
95,4,4,1,9,13,22,196,2,63,1
95,4,4,1,9,13,22,196,6,62,2
95,4,4,1,9,13,22,196,22,71,3
95,4,4,1,9,14,22,201,2,57,1
95,4,4,1,9,14,22,201,6,66,2
95,4,4,1,9,14,22,201,22,78,3
95,4,4,1,9,15,22,200,2,65,1
95,4,4,1,9,15,22,200,6,64,2
95,4,4,1,9,15,22,200,22,71,3
96,2,2,1,7,1,2,65,2,65,1
96,2,2,1,7,2,3,84,3,84,1
96,2,2,1,7,3,2,67,2,67,1
96,2,2,1,7,4,2,69,2,69,1
96,2,2,1,7,5,2,65,2,65,1
96,2,2,1,7,6,2,63,2,63,1
96,2,2,1,7,7,3,83,3,83,1
96,2,2,1,7,8,3,81,3,81,1
96,2,2,1,7,9,3,83,3,83,1
96,2,2,1,7,10,3,79,3,79,1
96,2,2,1,7,11,3,82,3,82,1
96,2,2,1,7,12,3,83,3,83,1
96,2,2,1,7,13,2,65,2,65,1
96,2,2,1,7,14,3,79,3,79,1
96,2,2,1,7,15,3,84,3,84,1
96,2,3,1,1,1,3,21,3,21,1
96,2,3,1,1,2,4,21,4,21,1
96,2,3,1,1,3,4,23,4,23,1
96,2,3,1,1,4,3,22,3,22,1
96,2,3,1,1,5,2,33,2,33,1
96,2,3,1,1,6,2,33,2,33,1
96,2,3,1,1,7,4,20,4,20,1
96,2,3,1,1,8,4,24,4,24,1
96,2,3,1,1,9,3,19,3,19,1
96,2,3,1,1,10,2,29,2,29,1
96,2,3,1,1,11,4,23,4,23,1
96,2,3,1,1,12,4,21,4,21,1
96,2,3,1,1,13,4,22,4,22,1
96,2,3,1,1,14,4,24,4,24,1
96,2,3,1,1,15,2,31,2,31,1
96,2,4,1,9,1,2,54,2,54,1
96,2,4,1,9,2,5,35,5,35,1
96,2,4,1,9,3,3,65,3,65,1
96,2,4,1,9,4,5,35,5,35,1
96,2,4,1,9,5,4,46,4,46,1
96,2,4,1,9,6,3,72,3,72,1
96,2,4,1,9,7,3,69,3,69,1
96,2,4,1,9,8,5,38,5,38,1
96,2,4,1,9,9,5,37,5,37,1
96,2,4,1,9,10,2,53,2,53,1
96,2,4,1,9,11,4,48,4,48,1
96,2,4,1,9,12,3,68,3,68,1
96,2,4,1,9,13,2,57,2,57,1
96,2,4,1,9,14,2,58,2,58,1
96,2,4,1,9,15,4,48,4,48,1
96,3,2,1,8,1,7,102,3,50,1
96,3,2,1,8,1,7,102,7,52,2
96,3,2,1,8,2,4,113,2,57,1
96,3,2,1,8,2,4,113,4,56,2
96,3,2,1,8,3,4,109,2,56,1
96,3,2,1,8,3,4,109,4,53,2
96,3,2,1,8,4,6,91,3,48,1
96,3,2,1,8,4,6,91,6,43,2
96,3,2,1,8,5,6,99,3,52,1
96,3,2,1,8,5,6,99,6,47,2
96,3,2,1,8,6,5,115,2,57,1
96,3,2,1,8,6,5,115,5,58,2
96,3,2,1,8,7,7,102,3,52,1
96,3,2,1,8,7,7,102,7,50,2
96,3,2,1,8,8,6,96,3,49,1
96,3,2,1,8,8,6,96,6,47,2
96,3,2,1,8,9,4,115,2,57,1
96,3,2,1,8,9,4,115,4,58,2
96,3,2,1,8,10,4,116,2,57,1
96,3,2,1,8,10,4,116,4,59,2
96,3,2,1,8,11,4,111,2,55,1
96,3,2,1,8,11,4,111,4,56,2
96,3,2,1,8,12,5,116,2,58,1
96,3,2,1,8,12,5,116,5,58,2
96,3,2,1,8,13,6,94,3,47,1
96,3,2,1,8,13,6,94,6,47,2
96,3,2,1,8,14,6,99,3,50,1
96,3,2,1,8,14,6,99,6,49,2
96,3,2,1,8,15,7,104,3,51,1
96,3,2,1,8,15,7,104,7,53,2
96,3,3,1,9,1,6,68,2,41,1
96,3,3,1,9,1,6,68,6,27,2
96,3,3,1,9,2,8,109,3,55,1
96,3,3,1,9,2,8,109,8,54,2
96,3,3,1,9,3,12,111,4,51,1
96,3,3,1,9,3,12,111,12,60,2
96,3,3,1,9,4,13,99,4,49,1
96,3,3,1,9,4,13,99,13,50,2
96,3,3,1,9,5,13,98,4,51,1
96,3,3,1,9,5,13,98,13,47,2
96,3,3,1,9,6,6,67,2,41,1
96,3,3,1,9,6,6,67,6,26,2
96,3,3,1,9,7,11,105,4,52,1
96,3,3,1,9,7,11,105,11,53,2
96,3,3,1,9,8,7,62,2,37,1
96,3,3,1,9,8,7,62,7,25,2
96,3,3,1,9,9,7,66,2,39,1
96,3,3,1,9,9,7,66,7,27,2
96,3,3,1,9,10,10,104,3,52,1
96,3,3,1,9,10,10,104,10,52,2
96,3,3,1,9,11,10,109,3,52,1
96,3,3,1,9,11,10,109,10,57,2
96,3,3,1,9,12,6,70,2,43,1
96,3,3,1,9,12,6,70,6,27,2
96,3,3,1,9,13,5,76,2,40,1
96,3,3,1,9,13,5,76,5,36,2
96,3,3,1,9,14,8,107,3,52,1
96,3,3,1,9,14,8,107,8,55,2
96,3,3,1,9,15,6,70,2,42,1
96,3,3,1,9,15,6,70,6,28,2
96,3,4,1,0,1,6,72,2,44,1
96,3,4,1,0,1,6,72,6,28,2
96,3,4,1,0,2,15,113,4,56,1
96,3,4,1,0,2,15,113,15,57,2
96,3,4,1,0,3,18,98,5,55,1
96,3,4,1,0,3,18,98,18,43,2
96,3,4,1,0,4,19,106,5,53,1
96,3,4,1,0,4,19,106,19,53,2
96,3,4,1,0,5,12,129,3,62,1
96,3,4,1,0,5,12,129,12,67,2
96,3,4,1,0,6,17,117,4,60,1
96,3,4,1,0,6,17,117,17,57,2
96,3,4,1,0,7,8,91,2,45,1
96,3,4,1,0,7,8,91,8,46,2
96,3,4,1,0,8,18,95,5,51,1
96,3,4,1,0,8,18,95,18,44,2
96,3,4,1,0,9,8,93,2,43,1
96,3,4,1,0,9,8,93,8,50,2
96,3,4,1,0,10,11,137,3,63,1
96,3,4,1,0,10,11,137,11,74,2
96,3,4,1,0,11,14,101,4,52,1
96,3,4,1,0,11,14,101,14,49,2
96,3,4,1,0,12,18,97,5,51,1
96,3,4,1,0,12,18,97,18,46,2
96,3,4,1,0,13,11,133,3,59,1
96,3,4,1,0,13,11,133,11,74,2
96,3,4,1,0,14,19,102,5,54,1
96,3,4,1,0,14,19,102,19,48,2
96,3,4,1,0,15,7,74,2,45,1
96,3,4,1,0,15,7,74,7,29,2
96,4,2,1,8,1,15,124,3,49,1
96,4,2,1,8,1,15,124,7,39,2
96,4,2,1,8,1,15,124,15,36,3
96,4,2,1,8,2,13,161,3,49,1
96,4,2,1,8,2,13,161,6,51,2
96,4,2,1,8,2,13,161,13,61,3
96,4,2,1,8,3,11,140,2,50,1
96,4,2,1,8,3,11,140,5,48,2
96,4,2,1,8,3,11,140,11,42,3
96,4,2,1,8,4,14,125,3,49,1
96,4,2,1,8,4,14,125,7,43,2
96,4,2,1,8,4,14,125,14,33,3
96,4,2,1,8,5,13,158,3,47,1
96,4,2,1,8,5,13,158,6,53,2
96,4,2,1,8,5,13,158,13,58,3
96,4,2,1,8,6,8,151,2,47,1
96,4,2,1,8,6,8,151,4,52,2
96,4,2,1,8,6,8,151,8,52,3
96,4,2,1,8,7,12,166,3,47,1
96,4,2,1,8,7,12,166,6,53,2
96,4,2,1,8,7,12,166,12,66,3
96,4,2,1,8,8,15,125,3,47,1
96,4,2,1,8,8,15,125,7,42,2
96,4,2,1,8,8,15,125,15,36,3
96,4,2,1,8,9,10,138,2,49,1
96,4,2,1,8,9,10,138,5,47,2
96,4,2,1,8,9,10,138,10,42,3
96,4,2,1,8,10,10,146,2,50,1
96,4,2,1,8,10,10,146,5,53,2
96,4,2,1,8,10,10,146,10,43,3
96,4,2,1,8,11,10,136,2,50,1
96,4,2,1,8,11,10,136,5,44,2
96,4,2,1,8,11,10,136,10,42,3
96,4,2,1,8,12,8,156,2,45,1
96,4,2,1,8,12,8,156,4,54,2
96,4,2,1,8,12,8,156,8,57,3
96,4,2,1,8,13,11,143,2,49,1
96,4,2,1,8,13,11,143,5,49,2
96,4,2,1,8,13,11,143,11,45,3
96,4,2,1,8,14,12,166,3,52,1
96,4,2,1,8,14,12,166,6,54,2
96,4,2,1,8,14,12,166,12,60,3
96,4,2,1,8,15,12,172,3,51,1
96,4,2,1,8,15,12,172,6,54,2
96,4,2,1,8,15,12,172,12,67,3
96,4,3,1,8,1,14,148,2,51,1
96,4,3,1,8,1,14,148,5,47,2
96,4,3,1,8,1,14,148,14,50,3
96,4,3,1,8,2,25,140,3,55,1
96,4,3,1,8,2,25,140,8,46,2
96,4,3,1,8,2,25,140,25,39,3
96,4,3,1,8,3,22,151,2,50,1
