"subjID","beta","H","B","A","v","walk_no","path_leaf","reward","node","node_reward","step_no"
3,1.6,4,4,1,1,11,25,170,25,63,3
3,1.6,4,4,1,1,12,25,173,2,54,1
3,1.6,4,4,1,1,12,25,173,6,54,2
3,1.6,4,4,1,1,12,25,173,25,65,3
3,1.6,4,4,1,1,13,25,172,2,54,1
3,1.6,4,4,1,1,13,25,172,6,54,2
3,1.6,4,4,1,1,13,25,172,25,64,3
3,1.6,4,4,1,1,14,25,168,2,49,1
3,1.6,4,4,1,1,14,25,168,6,53,2
3,1.6,4,4,1,1,14,25,168,25,66,3
3,1.6,4,4,1,1,15,25,173,2,56,1
3,1.6,4,4,1,1,15,25,173,6,54,2
3,1.6,4,4,1,1,15,25,173,25,63,3
4,3.2,2,2,0,4,1,2,65,2,65,1
4,3.2,2,2,0,4,2,2,60,2,60,1
4,3.2,2,2,0,4,3,2,62,2,62,1
4,3.2,2,2,0,4,4,2,59,2,59,1
4,3.2,2,2,0,4,5,2,63,2,63,1
4,3.2,2,2,0,4,6,2,62,2,62,1
4,3.2,2,2,0,4,7,2,63,2,63,1
4,3.2,2,2,0,4,8,2,61,2,61,1
4,3.2,2,2,0,4,9,2,59,2,59,1
4,3.2,2,2,0,4,10,2,63,2,63,1
4,3.2,2,2,0,4,11,2,61,2,61,1
4,3.2,2,2,0,4,12,2,57,2,57,1
4,3.2,2,2,0,4,13,2,57,2,57,1
4,3.2,2,2,0,4,14,2,62,2,62,1
4,3.2,2,2,0,4,15,2,64,2,64,1
4,3.2,2,2,1,0,1,2,64,2,64,1
4,3.2,2,2,1,0,2,2,67,2,67,1
4,3.2,2,2,1,0,3,2,62,2,62,1
4,3.2,2,2,1,0,4,2,65,2,65,1
4,3.2,2,2,1,0,5,2,61,2,61,1
4,3.2,2,2,1,0,6,2,64,2,64,1
4,3.2,2,2,1,0,7,2,66,2,66,1
4,3.2,2,2,1,0,8,2,65,2,65,1
4,3.2,2,2,1,0,9,2,65,2,65,1
4,3.2,2,2,1,0,10,2,67,2,67,1
4,3.2,2,2,1,0,11,2,66,2,66,1
4,3.2,2,2,1,0,12,2,66,2,66,1
4,3.2,2,2,1,0,13,2,65,2,65,1
4,3.2,2,2,1,0,14,2,64,2,64,1
4,3.2,2,2,1,0,15,2,63,2,63,1
4,3.2,2,3,0,2,1,2,52,2,52,1
4,3.2,2,3,0,2,2,4,54,4,54,1
4,3.2,2,3,0,2,3,4,51,4,51,1
4,3.2,2,3,0,2,4,3,53,3,53,1
4,3.2,2,3,0,2,5,3,52,3,52,1
4,3.2,2,3,0,2,6,3,55,3,55,1
4,3.2,2,3,0,2,7,3,54,3,54,1
4,3.2,2,3,0,2,8,3,52,3,52,1
4,3.2,2,3,0,2,9,3,53,3,53,1
4,3.2,2,3,0,2,10,3,52,3,52,1
4,3.2,2,3,0,2,11,3,52,3,52,1
4,3.2,2,3,0,2,12,3,53,3,53,1
4,3.2,2,3,0,2,13,3,52,3,52,1
4,3.2,2,3,0,2,14,2,50,2,50,1
4,3.2,2,3,0,2,15,3,54,3,54,1
4,3.2,2,3,1,4,1,2,71,2,71,1
4,3.2,2,3,1,4,2,2,69,2,69,1
4,3.2,2,3,1,4,3,2,70,2,70,1
4,3.2,2,3,1,4,4,2,67,2,67,1
4,3.2,2,3,1,4,5,2,67,2,67,1
4,3.2,2,3,1,4,6,2,65,2,65,1
4,3.2,2,3,1,4,7,2,72,2,72,1
4,3.2,2,3,1,4,8,2,72,2,72,1
4,3.2,2,3,1,4,9,2,67,2,67,1
4,3.2,2,3,1,4,10,2,70,2,70,1
4,3.2,2,3,1,4,11,2,73,2,73,1
4,3.2,2,3,1,4,12,2,68,2,68,1
4,3.2,2,3,1,4,13,2,67,2,67,1
4,3.2,2,3,1,4,14,2,69,2,69,1
4,3.2,2,3,1,4,15,2,68,2,68,1
4,3.2,2,4,0,5,1,5,65,5,65,1
4,3.2,2,4,0,5,2,5,61,5,61,1
4,3.2,2,4,0,5,3,5,62,5,62,1
4,3.2,2,4,0,5,4,5,64,5,64,1
4,3.2,2,4,0,5,5,5,62,5,62,1
4,3.2,2,4,0,5,6,5,66,5,66,1
4,3.2,2,4,0,5,7,5,58,5,58,1
4,3.2,2,4,0,5,8,5,64,5,64,1
4,3.2,2,4,0,5,9,5,63,5,63,1
4,3.2,2,4,0,5,10,5,62,5,62,1
4,3.2,2,4,0,5,11,5,65,5,65,1
4,3.2,2,4,0,5,12,5,64,5,64,1
4,3.2,2,4,0,5,13,5,67,5,67,1
4,3.2,2,4,0,5,14,5,64,5,64,1
4,3.2,2,4,0,5,15,5,66,5,66,1
4,3.2,2,4,1,4,1,3,53,3,53,1
4,3.2,2,4,1,4,2,5,61,5,61,1
4,3.2,2,4,1,4,3,5,64,5,64,1
4,3.2,2,4,1,4,4,5,66,5,66,1
4,3.2,2,4,1,4,5,5,65,5,65,1
4,3.2,2,4,1,4,6,5,60,5,60,1
4,3.2,2,4,1,4,7,5,60,5,60,1
4,3.2,2,4,1,4,8,5,66,5,66,1
4,3.2,2,4,1,4,9,5,64,5,64,1
4,3.2,2,4,1,4,10,5,65,5,65,1
4,3.2,2,4,1,4,11,5,63,5,63,1
4,3.2,2,4,1,4,12,5,63,5,63,1
4,3.2,2,4,1,4,13,5,67,5,67,1
4,3.2,2,4,1,4,14,5,63,5,63,1
4,3.2,2,4,1,4,15,5,61,5,61,1
4,3.2,3,2,0,9,1,5,105,2,55,1
4,3.2,3,2,0,9,1,5,105,5,50,2
4,3.2,3,2,0,9,2,4,99,2,54,1
4,3.2,3,2,0,9,2,4,99,4,45,2
4,3.2,3,2,0,9,3,7,66,3,58,1
4,3.2,3,2,0,9,3,7,66,7,8,2
4,3.2,3,2,0,9,4,6,71,3,59,1
4,3.2,3,2,0,9,4,6,71,6,12,2
4,3.2,3,2,0,9,5,5,99,2,54,1
4,3.2,3,2,0,9,5,5,99,5,45,2
4,3.2,3,2,0,9,6,4,99,2,56,1
4,3.2,3,2,0,9,6,4,99,4,43,2
4,3.2,3,2,0,9,7,5,100,2,54,1
4,3.2,3,2,0,9,7,5,100,5,46,2
4,3.2,3,2,0,9,8,5,102,2,54,1
4,3.2,3,2,0,9,8,5,102,5,48,2
4,3.2,3,2,0,9,9,5,103,2,53,1
4,3.2,3,2,0,9,9,5,103,5,50,2
4,3.2,3,2,0,9,10,5,102,2,52,1
4,3.2,3,2,0,9,10,5,102,5,50,2
4,3.2,3,2,0,9,11,5,103,2,54,1
4,3.2,3,2,0,9,11,5,103,5,49,2
4,3.2,3,2,0,9,12,5,103,2,54,1
4,3.2,3,2,0,9,12,5,103,5,49,2
4,3.2,3,2,0,9,13,5,103,2,53,1
4,3.2,3,2,0,9,13,5,103,5,50,2
4,3.2,3,2,0,9,14,5,102,2,54,1
4,3.2,3,2,0,9,14,5,102,5,48,2
4,3.2,3,2,0,9,15,5,103,2,55,1
4,3.2,3,2,0,9,15,5,103,5,48,2
4,3.2,3,2,1,3,1,5,141,2,68,1
4,3.2,3,2,1,3,1,5,141,5,73,2
4,3.2,3,2,1,3,2,5,140,2,70,1
4,3.2,3,2,1,3,2,5,140,5,70,2
4,3.2,3,2,1,3,3,5,142,2,71,1
4,3.2,3,2,1,3,3,5,142,5,71,2
4,3.2,3,2,1,3,4,5,146,2,71,1
4,3.2,3,2,1,3,4,5,146,5,75,2
4,3.2,3,2,1,3,5,5,141,2,69,1
4,3.2,3,2,1,3,5,5,141,5,72,2
4,3.2,3,2,1,3,6,5,138,2,69,1
4,3.2,3,2,1,3,6,5,138,5,69,2
4,3.2,3,2,1,3,7,5,139,2,70,1
4,3.2,3,2,1,3,7,5,139,5,69,2
4,3.2,3,2,1,3,8,5,146,2,72,1
4,3.2,3,2,1,3,8,5,146,5,74,2
4,3.2,3,2,1,3,9,5,139,2,69,1
4,3.2,3,2,1,3,9,5,139,5,70,2
4,3.2,3,2,1,3,10,5,139,2,69,1
4,3.2,3,2,1,3,10,5,139,5,70,2
4,3.2,3,2,1,3,11,5,140,2,70,1
4,3.2,3,2,1,3,11,5,140,5,70,2
4,3.2,3,2,1,3,12,5,145,2,73,1
4,3.2,3,2,1,3,12,5,145,5,72,2
4,3.2,3,2,1,3,13,5,143,2,71,1
4,3.2,3,2,1,3,13,5,143,5,72,2
4,3.2,3,2,1,3,14,5,143,2,72,1
4,3.2,3,2,1,3,14,5,143,5,71,2
4,3.2,3,2,1,3,15,5,142,2,73,1
4,3.2,3,2,1,3,15,5,142,5,69,2
4,3.2,3,3,0,6,1,5,71,2,61,1
4,3.2,3,3,0,6,1,5,71,5,10,2
4,3.2,3,3,0,6,2,7,117,2,61,1
4,3.2,3,3,0,6,2,7,117,7,56,2
4,3.2,3,3,0,6,3,7,113,2,58,1
4,3.2,3,3,0,6,3,7,113,7,55,2
4,3.2,3,3,0,6,4,7,116,2,60,1
4,3.2,3,3,0,6,4,7,116,7,56,2
4,3.2,3,3,0,6,5,7,116,2,59,1
4,3.2,3,3,0,6,5,7,116,7,57,2
4,3.2,3,3,0,6,6,7,114,2,59,1
4,3.2,3,3,0,6,6,7,114,7,55,2
4,3.2,3,3,0,6,7,7,120,2,62,1
4,3.2,3,3,0,6,7,7,120,7,58,2
4,3.2,3,3,0,6,8,7,122,2,64,1
4,3.2,3,3,0,6,8,7,122,7,58,2
4,3.2,3,3,0,6,9,7,121,2,62,1
4,3.2,3,3,0,6,9,7,121,7,59,2
4,3.2,3,3,0,6,10,7,116,2,62,1
4,3.2,3,3,0,6,10,7,116,7,54,2
4,3.2,3,3,0,6,11,7,121,2,62,1
4,3.2,3,3,0,6,11,7,121,7,59,2
4,3.2,3,3,0,6,12,7,120,2,60,1
4,3.2,3,3,0,6,12,7,120,7,60,2
4,3.2,3,3,0,6,13,7,116,2,60,1
4,3.2,3,3,0,6,13,7,116,7,56,2
4,3.2,3,3,0,6,14,7,118,2,61,1
4,3.2,3,3,0,6,14,7,118,7,57,2
4,3.2,3,3,0,6,15,7,115,2,59,1
4,3.2,3,3,0,6,15,7,115,7,56,2
4,3.2,3,3,1,8,1,9,106,3,54,1
4,3.2,3,3,1,8,1,9,106,9,52,2
4,3.2,3,3,1,8,2,10,107,3,52,1
4,3.2,3,3,1,8,2,10,107,10,55,2
4,3.2,3,3,1,8,3,10,109,3,51,1
4,3.2,3,3,1,8,3,10,109,10,58,2
4,3.2,3,3,1,8,4,10,105,3,51,1
4,3.2,3,3,1,8,4,10,105,10,54,2
4,3.2,3,3,1,8,5,10,102,3,49,1
4,3.2,3,3,1,8,5,10,102,10,53,2
4,3.2,3,3,1,8,6,10,100,3,48,1
4,3.2,3,3,1,8,6,10,100,10,52,2
4,3.2,3,3,1,8,7,10,102,3,51,1
4,3.2,3,3,1,8,7,10,102,10,51,2
4,3.2,3,3,1,8,8,10,104,3,53,1
4,3.2,3,3,1,8,8,10,104,10,51,2
4,3.2,3,3,1,8,9,10,103,3,49,1
4,3.2,3,3,1,8,9,10,103,10,54,2
4,3.2,3,3,1,8,10,10,108,3,53,1
4,3.2,3,3,1,8,10,10,108,10,55,2
4,3.2,3,3,1,8,11,10,104,3,51,1
4,3.2,3,3,1,8,11,10,104,10,53,2
4,3.2,3,3,1,8,12,10,102,3,51,1
4,3.2,3,3,1,8,12,10,102,10,51,2
4,3.2,3,3,1,8,13,10,101,3,50,1
4,3.2,3,3,1,8,13,10,101,10,51,2
4,3.2,3,3,1,8,14,10,105,3,51,1
4,3.2,3,3,1,8,14,10,105,10,54,2
4,3.2,3,3,1,8,15,10,107,3,56,1
4,3.2,3,3,1,8,15,10,107,10,51,2
4,3.2,3,4,0,0,1,13,89,3,27,1
4,3.2,3,4,0,0,1,13,89,13,62,2
4,3.2,3,4,0,0,2,7,92,2,44,1
4,3.2,3,4,0,0,2,7,92,7,48,2
4,3.2,3,4,0,0,3,20,98,5,56,1
4,3.2,3,4,0,0,3,20,98,20,42,2
4,3.2,3,4,0,0,4,21,104,5,53,1
4,3.2,3,4,0,0,4,21,104,21,51,2
4,3.2,3,4,0,0,5,18,103,5,51,1
4,3.2,3,4,0,0,5,18,103,18,52,2
4,3.2,3,4,0,0,6,19,138,5,57,1
4,3.2,3,4,0,0,6,19,138,19,81,2
4,3.2,3,4,0,0,7,19,136,5,54,1
4,3.2,3,4,0,0,7,19,136,19,82,2
4,3.2,3,4,0,0,8,19,132,5,52,1
4,3.2,3,4,0,0,8,19,132,19,80,2
4,3.2,3,4,0,0,9,19,134,5,54,1
4,3.2,3,4,0,0,9,19,134,19,80,2
4,3.2,3,4,0,0,10,19,134,5,55,1
4,3.2,3,4,0,0,10,19,134,19,79,2
4,3.2,3,4,0,0,11,19,134,5,53,1
4,3.2,3,4,0,0,11,19,134,19,81,2
4,3.2,3,4,0,0,12,19,137,5,55,1
4,3.2,3,4,0,0,12,19,137,19,82,2
4,3.2,3,4,0,0,13,19,138,5,56,1
4,3.2,3,4,0,0,13,19,138,19,82,2
4,3.2,3,4,0,0,14,19,132,5,54,1
4,3.2,3,4,0,0,14,19,132,19,78,2
4,3.2,3,4,0,0,15,19,136,5,55,1
4,3.2,3,4,0,0,15,19,136,19,81,2
4,3.2,3,4,1,4,1,9,115,2,56,1
4,3.2,3,4,1,4,1,9,115,9,59,2
4,3.2,3,4,1,4,2,9,112,2,56,1
4,3.2,3,4,1,4,2,9,112,9,56,2
4,3.2,3,4,1,4,3,9,113,2,53,1
4,3.2,3,4,1,4,3,9,113,9,60,2
4,3.2,3,4,1,4,4,9,118,2,56,1
4,3.2,3,4,1,4,4,9,118,9,62,2
4,3.2,3,4,1,4,5,9,112,2,55,1
4,3.2,3,4,1,4,5,9,112,9,57,2
4,3.2,3,4,1,4,6,9,107,2,52,1
4,3.2,3,4,1,4,6,9,107,9,55,2
4,3.2,3,4,1,4,7,9,114,2,55,1
4,3.2,3,4,1,4,7,9,114,9,59,2
4,3.2,3,4,1,4,8,9,116,2,56,1
4,3.2,3,4,1,4,8,9,116,9,60,2
4,3.2,3,4,1,4,9,9,107,2,52,1
4,3.2,3,4,1,4,9,9,107,9,55,2
4,3.2,3,4,1,4,10,9,114,2,56,1
4,3.2,3,4,1,4,10,9,114,9,58,2
4,3.2,3,4,1,4,11,9,115,2,56,1
4,3.2,3,4,1,4,11,9,115,9,59,2
4,3.2,3,4,1,4,12,9,112,2,56,1
4,3.2,3,4,1,4,12,9,112,9,56,2
4,3.2,3,4,1,4,13,9,110,2,52,1
4,3.2,3,4,1,4,13,9,110,9,58,2
4,3.2,3,4,1,4,14,9,114,2,55,1
4,3.2,3,4,1,4,14,9,114,9,59,2
4,3.2,3,4,1,4,15,9,116,2,56,1
4,3.2,3,4,1,4,15,9,116,9,60,2
4,3.2,4,2,0,2,1,11,127,2,68,1
4,3.2,4,2,0,2,1,11,127,5,41,2
4,3.2,4,2,0,2,1,11,127,11,18,3
4,3.2,4,2,0,2,2,8,131,2,70,1
4,3.2,4,2,0,2,2,8,131,4,51,2
4,3.2,4,2,0,2,2,8,131,8,10,3
4,3.2,4,2,0,2,3,9,144,2,69,1
4,3.2,4,2,0,2,3,9,144,4,51,2
4,3.2,4,2,0,2,3,9,144,9,24,3
4,3.2,4,2,0,2,4,10,144,2,73,1
4,3.2,4,2,0,2,4,10,144,5,42,2
4,3.2,4,2,0,2,4,10,144,10,29,3
4,3.2,4,2,0,2,5,9,142,2,69,1
4,3.2,4,2,0,2,5,9,142,4,52,2
4,3.2,4,2,0,2,5,9,142,9,21,3
4,3.2,4,2,0,2,6,15,161,3,47,1
4,3.2,4,2,0,2,6,15,161,7,53,2
4,3.2,4,2,0,2,6,15,161,15,61,3
4,3.2,4,2,0,2,7,15,156,3,46,1
4,3.2,4,2,0,2,7,15,156,7,53,2
4,3.2,4,2,0,2,7,15,156,15,57,3
4,3.2,4,2,0,2,8,15,157,3,43,1
4,3.2,4,2,0,2,8,15,157,7,55,2
4,3.2,4,2,0,2,8,15,157,15,59,3
4,3.2,4,2,0,2,9,15,157,3,46,1
4,3.2,4,2,0,2,9,15,157,7,52,2
4,3.2,4,2,0,2,9,15,157,15,59,3
4,3.2,4,2,0,2,10,15,158,3,44,1
4,3.2,4,2,0,2,10,15,158,7,53,2
4,3.2,4,2,0,2,10,15,158,15,61,3
4,3.2,4,2,0,2,11,15,158,3,45,1
4,3.2,4,2,0,2,11,15,158,7,52,2
4,3.2,4,2,0,2,11,15,158,15,61,3
4,3.2,4,2,0,2,12,15,153,3,43,1
4,3.2,4,2,0,2,12,15,153,7,52,2
4,3.2,4,2,0,2,12,15,153,15,58,3
4,3.2,4,2,0,2,13,15,161,3,47,1
4,3.2,4,2,0,2,13,15,161,7,52,2
4,3.2,4,2,0,2,13,15,161,15,62,3
4,3.2,4,2,0,2,14,15,155,3,42,1
4,3.2,4,2,0,2,14,15,155,7,54,2
4,3.2,4,2,0,2,14,15,155,15,59,3
4,3.2,4,2,0,2,15,15,163,3,45,1
4,3.2,4,2,0,2,15,15,163,7,57,2
4,3.2,4,2,0,2,15,15,163,15,61,3
4,3.2,4,2,1,1,1,14,116,3,35,1
4,3.2,4,2,1,1,1,14,116,7,36,2
4,3.2,4,2,1,1,1,14,116,14,45,3
4,3.2,4,2,1,1,2,10,143,2,54,1
4,3.2,4,2,1,1,2,10,143,5,49,2
4,3.2,4,2,1,1,2,10,143,10,40,3
4,3.2,4,2,1,1,3,9,154,2,49,1
4,3.2,4,2,1,1,3,9,154,4,55,2
4,3.2,4,2,1,1,3,9,154,9,50,3
4,3.2,4,2,1,1,4,8,151,2,48,1
4,3.2,4,2,1,1,4,8,151,4,52,2
4,3.2,4,2,1,1,4,8,151,8,51,3
4,3.2,4,2,1,1,5,8,153,2,53,1
4,3.2,4,2,1,1,5,8,153,4,54,2
4,3.2,4,2,1,1,5,8,153,8,46,3
4,3.2,4,2,1,1,6,9,150,2,47,1
4,3.2,4,2,1,1,6,9,150,4,55,2
4,3.2,4,2,1,1,6,9,150,9,48,3
4,3.2,4,2,1,1,7,8,154,2,49,1
4,3.2,4,2,1,1,7,8,154,4,51,2
4,3.2,4,2,1,1,7,8,154,8,54,3
4,3.2,4,2,1,1,8,9,149,2,45,1
4,3.2,4,2,1,1,8,9,149,4,54,2
4,3.2,4,2,1,1,8,9,149,9,50,3
4,3.2,4,2,1,1,9,8,157,2,49,1
4,3.2,4,2,1,1,9,8,157,4,57,2
4,3.2,4,2,1,1,9,8,157,8,51,3
4,3.2,4,2,1,1,10,9,150,2,51,1
4,3.2,4,2,1,1,10,9,150,4,48,2
4,3.2,4,2,1,1,10,9,150,9,51,3
4,3.2,4,2,1,1,11,9,152,2,50,1
4,3.2,4,2,1,1,11,9,152,4,55,2
4,3.2,4,2,1,1,11,9,152,9,47,3
4,3.2,4,2,1,1,12,8,150,2,50,1
4,3.2,4,2,1,1,12,8,150,4,53,2
4,3.2,4,2,1,1,12,8,150,8,47,3
4,3.2,4,2,1,1,13,8,154,2,50,1
4,3.2,4,2,1,1,13,8,154,4,51,2
4,3.2,4,2,1,1,13,8,154,8,53,3
4,3.2,4,2,1,1,14,8,155,2,51,1
4,3.2,4,2,1,1,14,8,155,4,52,2
4,3.2,4,2,1,1,14,8,155,8,52,3
4,3.2,4,2,1,1,15,9,155,2,52,1
4,3.2,4,2,1,1,15,9,155,4,56,2
4,3.2,4,2,1,1,15,9,155,9,47,3
4,3.2,4,3,0,4,1,39,145,4,41,1
4,3.2,4,3,0,4,1,39,145,13,52,2
4,3.2,4,3,0,4,1,39,145,39,52,3
4,3.2,4,3,0,4,2,15,169,2,26,1
4,3.2,4,3,0,4,2,15,169,5,53,2
4,3.2,4,3,0,4,2,15,169,15,90,3
4,3.2,4,3,0,4,3,15,164,2,25,1
4,3.2,4,3,0,4,3,15,164,5,47,2
4,3.2,4,3,0,4,3,15,164,15,92,3
4,3.2,4,3,0,4,4,15,164,2,22,1
4,3.2,4,3,0,4,4,15,164,5,50,2
4,3.2,4,3,0,4,4,15,164,15,92,3
4,3.2,4,3,0,4,5,15,162,2,27,1
4,3.2,4,3,0,4,5,15,162,5,45,2
4,3.2,4,3,0,4,5,15,162,15,90,3
4,3.2,4,3,0,4,6,15,161,2,20,1
4,3.2,4,3,0,4,6,15,161,5,50,2
4,3.2,4,3,0,4,6,15,161,15,91,3
4,3.2,4,3,0,4,7,15,164,2,27,1
4,3.2,4,3,0,4,7,15,164,5,46,2
4,3.2,4,3,0,4,7,15,164,15,91,3
4,3.2,4,3,0,4,8,15,166,2,25,1
4,3.2,4,3,0,4,8,15,166,5,50,2
4,3.2,4,3,0,4,8,15,166,15,91,3
4,3.2,4,3,0,4,9,15,159,2,20,1
4,3.2,4,3,0,4,9,15,159,5,46,2
4,3.2,4,3,0,4,9,15,159,15,93,3
4,3.2,4,3,0,4,10,15,159,2,23,1
4,3.2,4,3,0,4,10,15,159,5,43,2
4,3.2,4,3,0,4,10,15,159,15,93,3
4,3.2,4,3,0,4,11,15,156,2,23,1
4,3.2,4,3,0,4,11,15,156,5,43,2
4,3.2,4,3,0,4,11,15,156,15,90,3
4,3.2,4,3,0,4,12,15,168,2,27,1
4,3.2,4,3,0,4,12,15,168,5,50,2
4,3.2,4,3,0,4,12,15,168,15,91,3
4,3.2,4,3,0,4,13,15,160,2,24,1
4,3.2,4,3,0,4,13,15,160,5,46,2
4,3.2,4,3,0,4,13,15,160,15,90,3
4,3.2,4,3,0,4,14,15,168,2,24,1
4,3.2,4,3,0,4,14,15,168,5,49,2
4,3.2,4,3,0,4,14,15,168,15,95,3
4,3.2,4,3,0,4,15,15,159,2,20,1
4,3.2,4,3,0,4,15,15,159,5,48,2
4,3.2,4,3,0,4,15,15,159,15,91,3
4,3.2,4,3,1,3,1,35,104,4,48,1
4,3.2,4,3,1,3,1,35,104,12,36,2
4,3.2,4,3,1,3,1,35,104,35,20,3
4,3.2,4,3,1,3,2,14,125,2,49,1
4,3.2,4,3,1,3,2,14,125,5,43,2
4,3.2,4,3,1,3,2,14,125,14,33,3
4,3.2,4,3,1,3,3,31,155,3,48,1
4,3.2,4,3,1,3,3,31,155,10,53,2
4,3.2,4,3,1,3,3,31,155,31,54,3
4,3.2,4,3,1,3,4,31,156,3,48,1
4,3.2,4,3,1,3,4,31,156,10,53,2
4,3.2,4,3,1,3,4,31,156,31,55,3
4,3.2,4,3,1,3,5,31,149,3,43,1
4,3.2,4,3,1,3,5,31,149,10,57,2
4,3.2,4,3,1,3,5,31,149,31,49,3
4,3.2,4,3,1,3,6,29,169,3,43,1
4,3.2,4,3,1,3,6,29,169,10,53,2
4,3.2,4,3,1,3,6,29,169,29,73,3
4,3.2,4,3,1,3,7,29,178,3,51,1
4,3.2,4,3,1,3,7,29,178,10,54,2
4,3.2,4,3,1,3,7,29,178,29,73,3
4,3.2,4,3,1,3,8,29,176,3,45,1
4,3.2,4,3,1,3,8,29,176,10,56,2
4,3.2,4,3,1,3,8,29,176,29,75,3
4,3.2,4,3,1,3,9,29,177,3,48,1
4,3.2,4,3,1,3,9,29,177,10,55,2
4,3.2,4,3,1,3,9,29,177,29,74,3
4,3.2,4,3,1,3,10,29,179,3,51,1
4,3.2,4,3,1,3,10,29,179,10,54,2
4,3.2,4,3,1,3,10,29,179,29,74,3
4,3.2,4,3,1,3,11,29,176,3,46,1
4,3.2,4,3,1,3,11,29,176,10,57,2
4,3.2,4,3,1,3,11,29,176,29,73,3
4,3.2,4,3,1,3,12,29,173,3,45,1
4,3.2,4,3,1,3,12,29,173,10,54,2
4,3.2,4,3,1,3,12,29,173,29,74,3
4,3.2,4,3,1,3,13,29,174,3,45,1
4,3.2,4,3,1,3,13,29,174,10,56,2
4,3.2,4,3,1,3,13,29,174,29,73,3
4,3.2,4,3,1,3,14,29,183,3,50,1
4,3.2,4,3,1,3,14,29,183,10,56,2
4,3.2,4,3,1,3,14,29,183,29,77,3
4,3.2,4,3,1,3,15,29,175,3,49,1
4,3.2,4,3,1,3,15,29,175,10,50,2
4,3.2,4,3,1,3,15,29,175,29,76,3
4,3.2,4,4,0,5,1,56,138,4,43,1
4,3.2,4,4,0,5,1,56,138,14,47,2
4,3.2,4,4,0,5,1,56,138,56,48,3
4,3.2,4,4,0,5,2,36,145,2,51,1
4,3.2,4,4,0,5,2,36,145,9,51,2
4,3.2,4,4,0,5,2,36,145,36,43,3
4,3.2,4,4,0,5,3,73,158,5,50,1
4,3.2,4,4,0,5,3,73,158,18,52,2
4,3.2,4,4,0,5,3,73,158,73,56,3
4,3.2,4,4,0,5,4,47,170,3,65,1
4,3.2,4,4,0,5,4,47,170,12,58,2
4,3.2,4,4,0,5,4,47,170,47,47,3
4,3.2,4,4,0,5,5,48,170,3,66,1
4,3.2,4,4,0,5,5,48,170,12,56,2
4,3.2,4,4,0,5,5,48,170,48,48,3
4,3.2,4,4,0,5,6,46,135,3,66,1
4,3.2,4,4,0,5,6,46,135,12,56,2
4,3.2,4,4,0,5,6,46,135,46,13,3
4,3.2,4,4,0,5,7,49,156,3,67,1
4,3.2,4,4,0,5,7,49,156,12,56,2
4,3.2,4,4,0,5,7,49,156,49,33,3
4,3.2,4,4,0,5,8,50,131,3,64,1
4,3.2,4,4,0,5,8,50,131,13,35,2
4,3.2,4,4,0,5,8,50,131,50,32,3
4,3.2,4,4,0,5,9,48,173,3,65,1
4,3.2,4,4,0,5,9,48,173,12,56,2
4,3.2,4,4,0,5,9,48,173,48,52,3
4,3.2,4,4,0,5,10,48,173,3,70,1
4,3.2,4,4,0,5,10,48,173,12,55,2
4,3.2,4,4,0,5,10,48,173,48,48,3
4,3.2,4,4,0,5,11,47,167,3,65,1
4,3.2,4,4,0,5,11,47,167,12,57,2
4,3.2,4,4,0,5,11,47,167,47,45,3
4,3.2,4,4,0,5,12,45,143,3,63,1
4,3.2,4,4,0,5,12,45,143,11,61,2
4,3.2,4,4,0,5,12,45,143,45,19,3
4,3.2,4,4,0,5,13,43,136,3,64,1
4,3.2,4,4,0,5,13,43,136,11,62,2
4,3.2,4,4,0,5,13,43,136,43,10,3
4,3.2,4,4,0,5,14,42,152,3,67,1
4,3.2,4,4,0,5,14,42,152,11,62,2
4,3.2,4,4,0,5,14,42,152,42,23,3
4,3.2,4,4,0,5,15,44,141,3,67,1
4,3.2,4,4,0,5,15,44,141,11,62,2
4,3.2,4,4,0,5,15,44,141,44,12,3
4,3.2,4,4,1,2,1,62,131,4,53,1
4,3.2,4,4,1,2,1,62,131,16,46,2
4,3.2,4,4,1,2,1,62,131,62,32,3
4,3.2,4,4,1,2,2,38,130,3,47,1
4,3.2,4,4,1,2,2,38,130,10,44,2
4,3.2,4,4,1,2,2,38,130,38,39,3
4,3.2,4,4,1,2,3,25,119,2,50,1
4,3.2,4,4,1,2,3,25,119,6,37,2
4,3.2,4,4,1,2,3,25,119,25,32,3
4,3.2,4,4,1,2,4,57,137,4,49,1
4,3.2,4,4,1,2,4,57,137,14,46,2
4,3.2,4,4,1,2,4,57,137,57,42,3
4,3.2,4,4,1,2,5,77,164,5,52,1
4,3.2,4,4,1,2,5,77,164,19,57,2
4,3.2,4,4,1,2,5,77,164,77,55,3
4,3.2,4,4,1,2,6,77,164,5,54,1
4,3.2,4,4,1,2,6,77,164,19,55,2
4,3.2,4,4,1,2,6,77,164,77,55,3
4,3.2,4,4,1,2,7,77,161,5,55,1
4,3.2,4,4,1,2,7,77,161,19,55,2
4,3.2,4,4,1,2,7,77,161,77,51,3
4,3.2,4,4,1,2,8,77,162,5,55,1
4,3.2,4,4,1,2,8,77,162,19,52,2
4,3.2,4,4,1,2,8,77,162,77,55,3
4,3.2,4,4,1,2,9,77,163,5,53,1
4,3.2,4,4,1,2,9,77,163,19,58,2
4,3.2,4,4,1,2,9,77,163,77,52,3
4,3.2,4,4,1,2,10,77,161,5,52,1
